Chromosome	Start	End	total_segdup_intervals	segdup_bp	percent_segdup
chr11	90100000	95100000	1	40839	0.81678
chr11	90200000	95200000	1	40839	0.81678
chr11	90300000	95300000	1	40839	0.81678
chr11	90400000	95400000	1	40839	0.81678
chr11	90500000	95500000	1	40839	0.81678
chr11	90600000	95600000	1	40839	0.81678
chr11	90700000	95700000	1	40839	0.81678
chr11	90800000	95800000	1	40839	0.81678
chr11	90900000	95900000	1	40839	0.81678
chr11	91000000	96000000	1	40839	0.81678
chr11	91100000	96100000	1	40839	0.81678
chr11	91200000	96200000	1	40839	0.81678
chr11	91300000	96300000	1	40839	0.81678
chr11	91400000	96400000	1	40839	0.81678
chr11	91500000	96500000	1	40839	0.81678
chr11	91600000	96600000	1	40839	0.81678
chr11	91700000	96700000	1	40839	0.81678
chr11	91800000	96800000	1	40839	0.81678
chr11	91900000	96900000	1	40839	0.81678
chr11	92000000	97000000	1	40839	0.81678
chr11	92100000	97100000	1	40839	0.81678
chr11	92200000	97200000	1	40839	0.81678
chr11	92300000	97300000	1	40839	0.81678
chr11	92400000	97400000	1	40839	0.81678
chr11	92500000	97500000	1	40839	0.81678
chr11	92600000	97600000	1	40839	0.81678
chr11	92700000	97700000	1	40839	0.81678
chr11	92800000	97800000	1	40839	0.81678
chr11	92900000	97900000	1	40839	0.81678
chr11	93000000	98000000	1	40839	0.81678
chr11	93100000	98100000	1	40839	0.81678
chr11	93200000	98200000	1	40839	0.81678
chr11	93300000	98300000	1	40839	0.81678
chr11	93400000	98400000	1	40839	0.81678
chr11	93500000	98500000	1	40839	0.81678
chr11	93600000	98600000	1	40839	0.81678
chr11	93700000	98700000	1	40839	0.81678
chr11	93800000	98800000	1	40839	0.81678
chr11	93900000	98900000	1	40839	0.81678
chr11	94000000	99000000	1	40839	0.81678
chr11	94100000	99100000	1	40839	0.81678
chr11	94200000	99200000	1	40839	0.81678
chr11	94300000	99300000	1	40839	0.81678
chr11	94400000	99400000	1	40839	0.81678
chr11	94500000	99500000	1	40839	0.81678
chr11	94600000	99600000	1	40839	0.81678
chr11	94700000	99700000	1	40839	0.81678
chr11	94800000	99800000	1	30143	0.6028600000000001
chr11	94900000	99900000	0	0	0.0
chr11	95000000	100000000	0	0	0.0
chr11	95100000	100100000	0	0	0.0
chr11	95200000	100200000	0	0	0.0
chr11	95300000	100300000	0	0	0.0
chr11	95400000	100400000	0	0	0.0
chr11	95500000	100500000	0	0	0.0
chr11	95600000	100600000	0	0	0.0
chr11	95700000	100700000	0	0	0.0
chr11	95800000	100800000	0	0	0.0
chr11	95900000	100900000	0	0	0.0
chr11	96000000	101000000	0	0	0.0
chr11	96100000	101100000	0	0	0.0
chr11	96200000	101200000	0	0	0.0
chr11	96300000	101300000	0	0	0.0
chr11	96400000	101400000	0	0	0.0
chr11	96500000	101500000	0	0	0.0
chr11	96600000	101600000	0	0	0.0
chr11	96700000	101700000	0	0	0.0
chr11	96800000	101800000	0	0	0.0
chr11	96900000	101900000	0	0	0.0
chr11	97000000	102000000	0	0	0.0
chr11	97100000	102100000	0	0	0.0
chr11	97200000	102200000	0	0	0.0
chr11	97300000	102300000	0	0	0.0
chr11	97400000	102400000	0	0	0.0
chr11	97500000	102500000	0	0	0.0
chr11	97600000	102600000	0	0	0.0
chr11	97700000	102700000	0	0	0.0
chr11	97800000	102800000	0	0	0.0
chr11	97900000	102900000	0	0	0.0
chr11	98000000	103000000	0	0	0.0
chr11	98100000	103100000	0	0	0.0
chr11	98200000	103200000	0	0	0.0
chr11	98300000	103300000	0	0	0.0
chr11	98400000	103400000	0	0	0.0
chr11	98500000	103500000	0	0	0.0
chr11	98600000	103600000	0	0	0.0
chr11	98700000	103700000	0	0	0.0
chr11	98800000	103800000	0	0	0.0
chr11	98900000	103900000	0	0	0.0
chr11	99000000	104000000	0	0	0.0
chr11	99100000	104100000	0	0	0.0
chr11	99200000	104200000	0	0	0.0
chr11	99300000	104300000	0	0	0.0
chr11	99400000	104400000	0	0	0.0
chr11	99500000	104500000	0	0	0.0
chr11	99600000	104600000	0	0	0.0
chr11	99700000	104700000	0	0	0.0
chr11	99800000	104800000	0	0	0.0
chr11	99900000	104900000	0	0	0.0
chr11	100000000	105000000	0	0	0.0
chr11	100100000	105100000	0	0	0.0
chr11	100200000	105200000	0	0	0.0
chr11	100300000	105300000	0	0	0.0
chr11	100400000	105400000	0	0	0.0
chr11	100500000	105500000	0	0	0.0
chr11	100600000	105600000	0	0	0.0
chr11	100700000	105700000	0	0	0.0
chr11	100800000	105800000	0	0	0.0
chr11	100900000	105900000	0	0	0.0
chr11	101000000	106000000	0	0	0.0
chr11	101100000	106100000	0	0	0.0
chr11	101200000	106200000	0	0	0.0
chr11	101300000	106300000	0	0	0.0
chr11	101400000	106400000	0	0	0.0
chr11	101500000	106500000	0	0	0.0
chr11	101600000	106600000	0	0	0.0
chr11	101700000	106700000	0	0	0.0
chr11	101800000	106800000	0	0	0.0
chr11	101900000	106900000	0	0	0.0
chr11	102000000	107000000	0	0	0.0
chr11	102100000	107100000	0	0	0.0
chr11	102200000	107200000	0	0	0.0
chr11	102300000	107300000	0	0	0.0
chr11	102400000	107400000	0	0	0.0
chr11	102500000	107500000	0	0	0.0
chr11	102600000	107600000	0	0	0.0
chr11	102700000	107700000	0	0	0.0
chr11	102800000	107800000	0	0	0.0
chr11	102900000	107900000	0	0	0.0
chr11	103000000	108000000	0	0	0.0
chr11	103100000	108100000	0	0	0.0
chr11	103200000	108200000	0	0	0.0
chr11	103300000	108300000	0	0	0.0
chr11	103400000	108400000	0	0	0.0
chr11	103500000	108500000	0	0	0.0
chr11	103600000	108600000	0	0	0.0
chr11	103700000	108700000	0	0	0.0
chr11	103800000	108800000	0	0	0.0
chr11	103900000	108900000	0	0	0.0
chr11	104000000	109000000	0	0	0.0
chr11	104100000	109100000	0	0	0.0
chr11	104200000	109200000	0	0	0.0
chr11	104300000	109300000	0	0	0.0
chr11	104400000	109400000	0	0	0.0
chr11	104500000	109500000	0	0	0.0
chr11	104600000	109600000	0	0	0.0
chr11	104700000	109700000	0	0	0.0
chr11	104800000	109800000	0	0	0.0
chr11	104900000	109900000	0	0	0.0
chr11	105000000	110000000	0	0	0.0
chr11	105100000	110100000	0	0	0.0
chr11	105200000	110200000	0	0	0.0
chr11	105300000	110300000	0	0	0.0
chr11	105400000	110400000	0	0	0.0
chr11	105500000	110500000	0	0	0.0
chr11	105600000	110600000	0	0	0.0
chr11	105700000	110700000	0	0	0.0
chr11	105800000	110800000	0	0	0.0
chr11	105900000	110900000	0	0	0.0
chr11	106000000	111000000	0	0	0.0
chr11	106100000	111100000	0	0	0.0
chr11	106200000	111200000	0	0	0.0
chr11	106300000	111300000	0	0	0.0
chr11	106400000	111400000	0	0	0.0
chr11	106500000	111500000	0	0	0.0
chr11	106600000	111600000	0	0	0.0
chr11	106700000	111700000	0	0	0.0
chr11	106800000	111800000	0	0	0.0
chr11	106900000	111900000	0	0	0.0
chr11	107000000	112000000	0	0	0.0
chr11	107100000	112100000	0	0	0.0
chr11	107200000	112200000	0	0	0.0
chr11	107300000	112300000	0	0	0.0
chr11	107400000	112400000	0	0	0.0
chr11	107500000	112500000	0	0	0.0
chr11	107600000	112600000	0	0	0.0
chr11	107700000	112700000	0	0	0.0
chr11	107800000	112800000	0	0	0.0
chr11	107900000	112900000	0	0	0.0
chr11	108000000	113000000	0	0	0.0
chr11	108100000	113100000	0	0	0.0
chr11	108200000	113200000	0	0	0.0
chr11	108300000	113300000	0	0	0.0
chr11	108400000	113400000	0	0	0.0
chr11	108500000	113500000	0	0	0.0
chr11	108600000	113600000	0	0	0.0
chr11	108700000	113700000	0	0	0.0
chr11	108800000	113800000	0	0	0.0
chr11	108900000	113900000	0	0	0.0
chr11	109000000	114000000	0	0	0.0
chr11	109100000	114100000	0	0	0.0
chr11	109200000	114200000	0	0	0.0
chr11	109300000	114300000	0	0	0.0
chr11	109400000	114400000	0	0	0.0
chr11	109500000	114500000	0	0	0.0
chr11	109600000	114600000	0	0	0.0
chr11	109700000	114700000	0	0	0.0
chr11	109800000	114800000	0	0	0.0
chr11	109900000	114900000	0	0	0.0
chr11	110000000	115000000	0	0	0.0
chr11	110100000	115100000	0	0	0.0
chr11	110200000	115200000	0	0	0.0
chr11	110300000	115300000	0	0	0.0
chr11	110400000	115400000	0	0	0.0
chr11	110500000	115500000	0	0	0.0
chr11	110600000	115600000	0	0	0.0
chr11	110700000	115700000	0	0	0.0
chr11	110800000	115800000	0	0	0.0
chr11	110900000	115900000	0	0	0.0
chr11	111000000	116000000	0	0	0.0
chr11	111100000	116100000	0	0	0.0
chr11	111200000	116200000	0	0	0.0
chr11	111300000	116300000	0	0	0.0
chr11	111400000	116400000	0	0	0.0
chr11	111500000	116500000	0	0	0.0
chr11	111600000	116600000	0	0	0.0
chr11	111700000	116700000	0	0	0.0
chr11	111800000	116800000	0	0	0.0
chr11	111900000	116900000	0	0	0.0
chr11	112000000	117000000	0	0	0.0
chr11	112100000	117100000	0	0	0.0
chr11	112200000	117200000	0	0	0.0
chr11	112300000	117300000	0	0	0.0
chr11	112400000	117400000	0	0	0.0
chr11	112500000	117500000	0	0	0.0
chr11	112600000	117600000	0	0	0.0
chr11	112700000	117700000	0	0	0.0
chr11	112800000	117800000	0	0	0.0
chr11	112900000	117900000	0	0	0.0
chr11	113000000	118000000	0	0	0.0
chr11	113100000	118100000	0	0	0.0
chr11	113200000	118200000	0	0	0.0
chr11	113300000	118300000	0	0	0.0
chr11	113400000	118400000	0	0	0.0
chr11	113500000	118500000	0	0	0.0
chr11	113600000	118600000	0	0	0.0
chr11	113700000	118700000	0	0	0.0
chr11	113800000	118800000	0	0	0.0
chr11	113900000	118900000	0	0	0.0
chr11	114000000	119000000	0	0	0.0
chr11	114100000	119100000	0	0	0.0
chr11	114200000	119200000	0	0	0.0
chr11	114300000	119300000	0	0	0.0
chr11	114400000	119400000	1	80606	1.6121199999999998
chr11	114500000	119500000	1	180606	3.61212
chr11	114600000	119600000	1	280606	5.61212
chr11	114700000	119700000	1	380606	7.61212
chr11	114800000	119800000	1	480606	9.61212
chr11	114900000	119900000	1	580606	11.612119999999999
chr11	115000000	120000000	1	680606	13.612119999999999
chr11	115100000	120100000	1	780606	15.612119999999999
chr11	115200000	120200000	1	880606	17.61212
chr11	115300000	120300000	1	980606	19.61212
chr11	115400000	120400000	1	1080606	21.61212
chr11	115500000	120500000	1	1180606	23.61212
chr11	115600000	120600000	1	1280606	25.61212
chr11	115700000	120700000	1	1380606	27.61212
chr11	115800000	120800000	1	1480606	29.612119999999997
chr11	115900000	120900000	1	1580606	31.612119999999997
chr11	116000000	121000000	1	1680606	33.612120000000004
chr11	116100000	121100000	1	1780606	35.612120000000004
chr11	116200000	121200000	1	1880606	37.61212
chr11	116300000	121300000	1	1980606	39.61212
chr11	116400000	121400000	1	2080606	41.612120000000004
chr11	116500000	121500000	1	2180606	43.61212
chr11	116600000	121600000	1	2280606	45.61212
chr11	116700000	121700000	1	2380606	47.612120000000004
chr11	116800000	121800000	1	2480606	49.61212
chr11	116900000	121900000	1	2580606	51.61212
chr11	117000000	122000000	1	2680606	53.61212
chr11	117100000	122100000	1	2780606	55.61212
chr11	117200000	122200000	1	2880606	57.61212
chr11	117300000	122300000	1	2980606	59.612120000000004
chr11	117400000	122400000	1	3080606	61.612120000000004
chr11	117500000	122500000	1	3180606	63.612120000000004
chr11	117600000	122600000	1	3280606	65.61211999999999
chr11	117700000	122700000	1	3380606	67.61212
chr11	117800000	122800000	1	3480606	69.61212
chr11	117900000	122900000	1	3580606	71.61212
chr11	118000000	123000000	1	3680606	73.61212
chr11	118100000	123100000	1	3780606	75.61212
chr11	118200000	123200000	1	3880606	77.61211999999999
chr11	118300000	123300000	1	3980606	79.61212
chr11	118400000	123400000	1	4080606	81.61212
chr11	118500000	123500000	1	4180606	83.61212
chr11	118600000	123600000	1	4280606	85.61212
chr11	118700000	123700000	1	4380606	87.61212
chr11	118800000	123800000	1	4480606	89.61211999999999
chr11	118900000	123900000	1	4580606	91.61211999999999
chr11	119000000	124000000	1	4680606	93.61212
chr11	119100000	124100000	1	4688207	93.76414
chr11	119200000	124200000	1	4688207	93.76414
chr11	119300000	124300000	1	4688207	93.76414
chr11	119400000	124400000	1	4607601	92.15202000000001
chr11	119500000	124500000	1	4507601	90.15202
chr11	119600000	124600000	1	4407601	88.15202
chr11	119700000	124700000	1	4307601	86.15202
chr11	119800000	124800000	1	4207601	84.15202000000001
chr11	119900000	124900000	1	4107601	82.15202000000001
chr11	120000000	125000000	1	4007601	80.15202000000001
chr11	120100000	125100000	1	3907601	78.15202
chr11	120200000	125200000	1	3807601	76.15202
chr11	120300000	125300000	1	3707601	74.15202
chr11	120400000	125400000	1	3607601	72.15202
chr11	120500000	125500000	1	3507601	70.15202000000001
chr11	120600000	125600000	1	3407601	68.15202000000001
chr11	120700000	125700000	1	3307601	66.15202
chr11	120800000	125800000	1	3207601	64.15202
chr11	120900000	125803812	1	3107601	63.371128420094415
chr11	121000000	125803812	1	3007601	62.60863247770728
chr11	121100000	125803812	1	2907601	61.813716194439735
chr11	121200000	125803812	1	2807601	60.984266950952815
chr11	121300000	125803812	1	2707601	60.117984498464864
chr11	121400000	125803812	1	2607601	59.212359655680125
chr11	121500000	125803812	1	2507601	58.2646500358287
chr11	121600000	125803812	1	2407601	57.271852309284995
chr11	121700000	125803812	1	2307601	56.230670410827784
chr11	121800000	125803812	1	2207601	55.13747898252965
chr11	121900000	125803812	1	2107601	53.988281197967524
chr11	122000000	125803812	1	2007601	52.7786599337717
chr11	122100000	125803812	1	1907601	51.503721031197045
chr11	122200000	125803812	1	1807601	50.15802711129216
chr11	122300000	125803812	1	1707601	48.73552005644138
chr11	122400000	125803812	1	1607601	47.22942982749929
chr11	122500000	125803812	1	1507601	45.63216672135098
chr11	122600000	125803812	1	1407601	43.935193450801734
chr11	122700000	125803812	1	1307601	42.12887249614346
chr11	122800000	125803812	1	1207601	40.20228296577815
chr11	122900000	125803812	1	1107601	38.142999615677596
chr11	123000000	125803812	1	1007601	35.93682458025003
chr11	123100000	125803812	1	907601	33.56745957189331
chr11	123200000	125803812	1	807601	31.016102545037818
chr11	123300000	125803812	1	707601	28.260947706936463
chr11	123400000	125803812	1	607601	25.276560729374843
chr11	123500000	125803812	1	507601	22.03309124182008
chr11	123600000	125803812	1	407601	18.495270921476063
chr11	123700000	125803812	1	307601	14.62112584204292
chr11	123800000	125803812	1	207601	10.36030326198266
chr11	123900000	125803812	1	107601	5.651871088111641
chr11	124000000	125803812	1	7601	0.4213853771900841
chr11	124100000	125803812	0	0	0.0
chr11	124200000	125803812	0	0	0.0
chr11	124300000	125803812	0	0	0.0
chr11	124400000	125803812	0	0	0.0
chr11	124500000	125803812	0	0	0.0
chr11	124600000	125803812	0	0	0.0
chr11	124700000	125803812	0	0	0.0
chr11	124800000	125803812	0	0	0.0
chr11	124900000	125803812	0	0	0.0
chr11	125000000	125803812	0	0	0.0
chr11	125100000	125803812	0	0	0.0
chr11	125200000	125803812	0	0	0.0
chr11	125300000	125803812	0	0	0.0
chr11	125400000	125803812	0	0	0.0
chr11	125500000	125803812	0	0	0.0
chr11	125600000	125803812	0	0	0.0
chr11	125700000	125803812	0	0	0.0
chr11	125800000	125803812	0	0	0.0
chr12	0	5000000	1	4999997	99.99994
chr12	100000	5100000	1	5000000	100.0
chr12	200000	5200000	1	5000000	100.0
chr12	300000	5300000	1	5000000	100.0
chr12	400000	5400000	1	5000000	100.0
chr12	500000	5500000	1	5000000	100.0
chr12	600000	5600000	1	5000000	100.0
chr12	700000	5700000	1	5000000	100.0
chr12	800000	5800000	1	5000000	100.0
chr12	900000	5900000	1	5000000	100.0
chr12	1000000	6000000	1	5000000	100.0
chr12	1100000	6100000	1	5000000	100.0
chr12	1200000	6200000	1	5000000	100.0
chr12	1300000	6300000	1	5000000	100.0
chr12	1400000	6400000	1	5000000	100.0
chr12	1500000	6500000	1	5000000	100.0
chr12	1600000	6600000	1	5000000	100.0
chr12	1700000	6700000	1	5000000	100.0
chr12	1800000	6800000	1	5000000	100.0
chr12	1900000	6900000	1	5000000	100.0
chr12	2000000	7000000	1	5000000	100.0
chr12	2100000	7100000	1	5000000	100.0
chr12	2200000	7200000	1	5000000	100.0
chr12	2300000	7300000	1	5000000	100.0
chr12	2400000	7400000	1	5000000	100.0
chr12	2500000	7500000	1	5000000	100.0
chr12	2600000	7600000	1	5000000	100.0
chr12	2700000	7700000	1	5000000	100.0
chr12	2800000	7800000	1	5000000	100.0
chr12	2900000	7900000	1	5000000	100.0
chr12	3000000	8000000	1	5000000	100.0
chr12	3100000	8100000	1	5000000	100.0
chr12	3200000	8200000	1	5000000	100.0
chr12	3300000	8300000	1	5000000	100.0
chr12	3400000	8400000	1	5000000	100.0
chr12	3500000	8500000	1	5000000	100.0
chr12	3600000	8600000	1	5000000	100.0
chr12	3700000	8700000	1	5000000	100.0
chr12	3800000	8800000	1	5000000	100.0
chr12	3900000	8900000	1	5000000	100.0
chr12	4000000	9000000	1	5000000	100.0
chr12	4100000	9100000	1	5000000	100.0
chr12	4200000	9200000	1	5000000	100.0
chr12	4300000	9300000	1	5000000	100.0
chr12	4400000	9400000	1	5000000	100.0
chr12	4500000	9500000	1	5000000	100.0
chr12	4600000	9600000	1	5000000	100.0
chr12	4700000	9700000	1	5000000	100.0
chr12	4800000	9800000	1	5000000	100.0
chr12	4900000	9900000	1	5000000	100.0
chr12	5000000	10000000	1	5000000	100.0
chr12	5100000	10100000	1	5000000	100.0
chr12	5200000	10200000	1	5000000	100.0
chr12	5300000	10300000	1	5000000	100.0
chr12	5400000	10400000	1	5000000	100.0
chr12	5500000	10500000	1	5000000	100.0
chr12	5600000	10600000	1	5000000	100.0
chr12	5700000	10700000	1	5000000	100.0
chr12	5800000	10800000	1	5000000	100.0
chr12	5900000	10900000	1	5000000	100.0
chr12	6000000	11000000	1	5000000	100.0
chr12	6100000	11100000	1	5000000	100.0
chr12	6200000	11200000	1	5000000	100.0
chr12	6300000	11300000	1	5000000	100.0
chr12	6400000	11400000	1	5000000	100.0
chr12	6500000	11500000	1	5000000	100.0
chr12	6600000	11600000	1	5000000	100.0
chr12	6700000	11700000	1	4986911	99.73822
chr12	6800000	11800000	1	4886911	97.73822
chr12	6900000	11900000	1	4786911	95.73822
chr12	7000000	12000000	1	4686911	93.73822000000001
chr12	7100000	12100000	1	4586911	91.73822
chr12	7200000	12200000	1	4486911	89.73822
chr12	7300000	12300000	1	4386911	87.73822
chr12	7400000	12400000	1	4286911	85.73822
chr12	7500000	12500000	1	4186911	83.73822
chr12	7600000	12600000	1	4086911	81.73822
chr12	7700000	12700000	1	3986911	79.73822
chr12	7800000	12800000	1	3886911	77.73822
chr12	7900000	12900000	1	3786911	75.73822
chr12	8000000	13000000	1	3686911	73.73822
chr12	8100000	13100000	1	3586911	71.73822
chr12	8200000	13200000	1	3486911	69.73822
chr12	8300000	13300000	1	3386911	67.73822
chr12	8400000	13400000	1	3286911	65.73822
chr12	8500000	13500000	1	3186911	63.73822
chr12	8600000	13600000	1	3086911	61.73822
chr12	8700000	13700000	1	2986911	59.73822
chr12	8800000	13800000	1	2886911	57.73822
chr12	8900000	13900000	1	2786911	55.738220000000005
chr12	9000000	14000000	1	2686911	53.738220000000005
chr12	9100000	14100000	1	2586911	51.73822
chr12	9200000	14200000	1	2486911	49.73822
chr12	9300000	14300000	1	2386911	47.73822
chr12	9400000	14400000	1	2286911	45.73822
chr12	9500000	14500000	1	2186911	43.73822
chr12	9600000	14600000	1	2086911	41.73822
chr12	9700000	14700000	1	1986911	39.73822
chr12	9800000	14800000	1	1886911	37.73822
chr12	9900000	14900000	1	1786911	35.73822
chr12	10000000	15000000	1	1686911	33.738220000000005
chr12	10100000	15100000	2	1668735	33.374700000000004
chr12	10200000	15200000	3	1598129	31.962580000000003
chr12	10300000	15300000	3	1598129	31.962580000000003
chr12	10400000	15400000	3	1531803	30.636059999999997
chr12	10500000	15500000	3	1431803	28.63606
chr12	10600000	15600000	3	1331803	26.63606
chr12	10700000	15700000	4	1238201	24.764020000000002
chr12	10800000	15800000	4	1183187	23.66374
chr12	10900000	15900000	4	1083187	21.66374
chr12	11000000	16000000	4	983187	19.66374
chr12	11100000	16100000	4	883187	17.66374
chr12	11200000	16200000	4	783187	15.66374
chr12	11300000	16300000	4	683187	13.663739999999999
chr12	11400000	16400000	4	583187	11.66374
chr12	11500000	16500000	4	483187	9.66374
chr12	11600000	16600000	4	383187	7.66374
chr12	11700000	16700000	3	296276	5.92552
chr12	11800000	16800000	3	296276	5.92552
chr12	11900000	16900000	3	296276	5.92552
chr12	12000000	17000000	3	296276	5.92552
chr12	12100000	17100000	3	296276	5.92552
chr12	12200000	17200000	3	296276	5.92552
chr12	12300000	17300000	3	296276	5.92552
chr12	12400000	17400000	3	296276	5.92552
chr12	12500000	17500000	3	296276	5.92552
chr12	12600000	17600000	3	296276	5.92552
chr12	12700000	17700000	3	296276	5.92552
chr12	12800000	17800000	3	296276	5.92552
chr12	12900000	17900000	3	296276	5.92552
chr12	13000000	18000000	3	296276	5.92552
chr12	13100000	18100000	3	296276	5.92552
chr12	13200000	18200000	3	296276	5.92552
chr12	13300000	18300000	3	296276	5.92552
chr12	13400000	18400000	3	296276	5.92552
chr12	13500000	18500000	3	296276	5.92552
chr12	13600000	18600000	3	296276	5.92552
chr12	13700000	18700000	3	296276	5.92552
chr12	13800000	18800000	3	296276	5.92552
chr12	13900000	18900000	3	296276	5.92552
chr12	14000000	19000000	3	296276	5.92552
chr12	14100000	19100000	3	296276	5.92552
chr12	14200000	19200000	3	296276	5.92552
chr12	14300000	19300000	3	296276	5.92552
chr12	14400000	19400000	3	296276	5.92552
chr12	14500000	19500000	3	296276	5.92552
chr12	14600000	19600000	3	296276	5.92552
chr12	14700000	19700000	3	296276	5.92552
chr12	14800000	19800000	3	296276	5.92552
chr12	14900000	19900000	3	296276	5.92552
chr12	15000000	20000000	3	296276	5.92552
chr12	15100000	20100000	2	214452	4.28904
chr12	15200000	20200000	2	185058	3.70116
chr12	15300000	20300000	2	85058	1.7011600000000002
chr12	15400000	20400000	1	51384	1.0276800000000001
chr12	15500000	20500000	1	51384	1.0276800000000001
chr12	15600000	20600000	1	51384	1.0276800000000001
chr12	15700000	20700000	1	44986	0.8997200000000001
chr12	15800000	20800000	0	0	0.0
chr12	15900000	20900000	0	0	0.0
chr12	16000000	21000000	0	0	0.0
chr12	16100000	21100000	0	0	0.0
chr12	16200000	21200000	0	0	0.0
chr12	16300000	21300000	0	0	0.0
chr12	16400000	21400000	0	0	0.0
chr12	16500000	21500000	0	0	0.0
chr12	16600000	21600000	0	0	0.0
chr12	16700000	21700000	0	0	0.0
chr12	16800000	21800000	0	0	0.0
chr12	16900000	21900000	0	0	0.0
chr12	17000000	22000000	0	0	0.0
chr12	17100000	22100000	0	0	0.0
chr12	17200000	22200000	0	0	0.0
chr12	17300000	22300000	0	0	0.0
chr12	17400000	22400000	0	0	0.0
chr12	17500000	22500000	0	0	0.0
chr12	17600000	22600000	0	0	0.0
chr12	17700000	22700000	0	0	0.0
chr12	17800000	22800000	0	0	0.0
chr12	17900000	22900000	0	0	0.0
chr12	18000000	23000000	0	0	0.0
chr12	18100000	23100000	0	0	0.0
chr12	18200000	23200000	0	0	0.0
chr12	18300000	23300000	0	0	0.0
chr12	18400000	23400000	0	0	0.0
chr12	18500000	23500000	0	0	0.0
chr12	18600000	23600000	0	0	0.0
chr12	18700000	23700000	0	0	0.0
chr12	18800000	23800000	0	0	0.0
chr12	18900000	23900000	0	0	0.0
chr12	19000000	24000000	0	0	0.0
chr12	19100000	24100000	0	0	0.0
chr12	19200000	24200000	0	0	0.0
chr12	19300000	24300000	0	0	0.0
chr12	19400000	24400000	0	0	0.0
chr12	19500000	24500000	0	0	0.0
chr12	19600000	24600000	0	0	0.0
chr12	19700000	24700000	0	0	0.0
chr12	19800000	24800000	0	0	0.0
chr12	19900000	24900000	0	0	0.0
chr12	20000000	25000000	0	0	0.0
chr12	20100000	25100000	0	0	0.0
chr12	20200000	25200000	0	0	0.0
chr12	20300000	25300000	0	0	0.0
chr12	20400000	25400000	0	0	0.0
chr12	20500000	25500000	0	0	0.0
chr12	20600000	25600000	0	0	0.0
chr12	20700000	25700000	0	0	0.0
chr12	20800000	25800000	0	0	0.0
chr12	20900000	25900000	0	0	0.0
chr12	21000000	26000000	0	0	0.0
chr12	21100000	26100000	0	0	0.0
chr12	21200000	26200000	0	0	0.0
chr12	21300000	26300000	0	0	0.0
chr12	21400000	26400000	0	0	0.0
chr12	21500000	26500000	0	0	0.0
chr12	21600000	26600000	0	0	0.0
chr12	21700000	26700000	0	0	0.0
chr12	21800000	26800000	0	0	0.0
chr12	21900000	26900000	0	0	0.0
chr12	22000000	27000000	1	5102	0.10204
chr12	22100000	27100000	1	33002	0.6600400000000001
chr12	22200000	27200000	1	33002	0.6600400000000001
chr12	22300000	27300000	1	33002	0.6600400000000001
chr12	22400000	27400000	1	33002	0.6600400000000001
chr12	22500000	27500000	1	33002	0.6600400000000001
chr12	22600000	27600000	1	33002	0.6600400000000001
chr12	22700000	27700000	1	33002	0.6600400000000001
chr12	22800000	27800000	1	33002	0.6600400000000001
chr12	22900000	27900000	1	33002	0.6600400000000001
chr12	23000000	28000000	1	33002	0.6600400000000001
chr12	23100000	28100000	1	33002	0.6600400000000001
chr12	23200000	28200000	1	33002	0.6600400000000001
chr12	23300000	28300000	1	33002	0.6600400000000001
chr12	23400000	28400000	1	33002	0.6600400000000001
chr12	23500000	28500000	1	33002	0.6600400000000001
chr12	23600000	28600000	1	33002	0.6600400000000001
chr12	23700000	28700000	1	33002	0.6600400000000001
chr12	23800000	28800000	1	33002	0.6600400000000001
chr12	23900000	28900000	1	33002	0.6600400000000001
chr12	24000000	29000000	1	33002	0.6600400000000001
chr12	24100000	29100000	1	33002	0.6600400000000001
chr12	24200000	29200000	1	33002	0.6600400000000001
chr12	24300000	29300000	1	33002	0.6600400000000001
chr12	24400000	29400000	1	33002	0.6600400000000001
chr12	24500000	29500000	1	33002	0.6600400000000001
chr12	24600000	29600000	1	33002	0.6600400000000001
chr12	24700000	29700000	1	33002	0.6600400000000001
chr12	24800000	29800000	1	33002	0.6600400000000001
chr12	24900000	29900000	1	33002	0.6600400000000001
chr12	25000000	30000000	1	33002	0.6600400000000001
chr12	25100000	30100000	1	33002	0.6600400000000001
chr12	25200000	30200000	1	33002	0.6600400000000001
chr12	25300000	30300000	1	33002	0.6600400000000001
chr12	25400000	30400000	1	33002	0.6600400000000001
chr12	25500000	30500000	1	33002	0.6600400000000001
chr12	25600000	30600000	1	33002	0.6600400000000001
chr12	25700000	30700000	1	33002	0.6600400000000001
chr12	25800000	30800000	1	33002	0.6600400000000001
chr12	25900000	30900000	1	33002	0.6600400000000001
chr12	26000000	31000000	1	33002	0.6600400000000001
chr12	26100000	31100000	1	33002	0.6600400000000001
chr12	26200000	31200000	1	33002	0.6600400000000001
chr12	26300000	31300000	1	33002	0.6600400000000001
chr12	26400000	31400000	1	33002	0.6600400000000001
chr12	26500000	31500000	1	33002	0.6600400000000001
chr12	26600000	31600000	1	33002	0.6600400000000001
chr12	26700000	31700000	1	33002	0.6600400000000001
chr12	26800000	31800000	1	33002	0.6600400000000001
chr12	26900000	31900000	1	33002	0.6600400000000001
chr12	27000000	32000000	1	27900	0.5579999999999999
chr12	27100000	32100000	0	0	0.0
chr12	27200000	32200000	0	0	0.0
chr12	27300000	32300000	0	0	0.0
chr12	27400000	32400000	0	0	0.0
chr12	27500000	32500000	0	0	0.0
chr12	27600000	32600000	0	0	0.0
chr12	27700000	32700000	0	0	0.0
