Chromosome	Start	End	total_segdup_intervals	segdup_bp	percent_segdup
chr16	33050000	33150000	0	0	0.0
chr16	33100000	33200000	0	0	0.0
chr16	33150000	33250000	0	0	0.0
chr16	33200000	33300000	1	1155	1.155
chr16	33250000	33350000	2	21913	21.913
chr16	33300000	33400000	2	43031	43.031000000000006
chr16	33350000	33450000	3	24291	24.291
chr16	33400000	33500000	2	6595	6.595
chr16	33450000	33550000	4	14281	14.280999999999999
chr16	33500000	33600000	4	11347	11.347
chr16	33550000	33650000	1	1643	1.643
chr16	33600000	33700000	1	1615	1.6150000000000002
chr16	33650000	33750000	1	1615	1.6150000000000002
chr16	33700000	33800000	1	1521	1.521
chr16	33750000	33850000	1	1521	1.521
chr16	33800000	33900000	0	0	0.0
chr16	33850000	33950000	0	0	0.0
chr16	33900000	34000000	1	1679	1.6789999999999998
chr16	33950000	34050000	2	16488	16.488
chr16	34000000	34100000	1	26710	26.71
chr16	34050000	34150000	2	14264	14.264
chr16	34100000	34200000	2	3506	3.5060000000000002
chr16	34150000	34250000	1	1143	1.143
chr16	34200000	34300000	2	3594	3.594
chr16	34250000	34350000	3	6014	6.014
chr16	34300000	34400000	2	4596	4.596
chr16	34350000	34450000	1	2176	2.176
chr16	34400000	34500000	0	0	0.0
chr16	34450000	34550000	0	0	0.0
chr16	34500000	34600000	0	0	0.0
chr16	34550000	34650000	0	0	0.0
chr16	34600000	34700000	1	3426	3.4259999999999997
chr16	34650000	34750000	2	5910	5.91
chr16	34700000	34800000	2	5738	5.738
chr16	34750000	34850000	2	6726	6.726
chr16	34800000	34900000	3	6021	6.021
chr16	34850000	34950000	2	2549	2.549
chr16	34900000	35000000	0	0	0.0
chr16	34950000	35050000	0	0	0.0
chr16	35000000	35100000	0	0	0.0
chr16	35050000	35150000	0	0	0.0
chr16	35100000	35200000	0	0	0.0
chr16	35150000	35250000	0	0	0.0
chr16	35200000	35300000	0	0	0.0
chr16	35250000	35350000	0	0	0.0
chr16	35300000	35400000	0	0	0.0
chr16	35350000	35450000	0	0	0.0
chr16	35400000	35500000	0	0	0.0
chr16	35450000	35550000	1	939	0.9390000000000001
chr16	35500000	35600000	2	2828	2.828
chr16	35550000	35650000	1	1889	1.889
chr16	35600000	35700000	1	1852	1.8519999999999999
chr16	35650000	35750000	1	1852	1.8519999999999999
chr16	35700000	35800000	1	282	0.28200000000000003
chr16	35750000	35850000	2	2901	2.9010000000000002
chr16	35800000	35900000	2	6099	6.099
chr16	35850000	35950000	2	12412	12.411999999999999
chr16	35900000	36000000	2	11958	11.958
chr16	35950000	36050000	1	3026	3.026
chr16	36000000	36100000	0	0	0.0
chr16	36050000	36150000	0	0	0.0
chr16	36100000	36200000	0	0	0.0
chr16	36150000	36250000	0	0	0.0
chr16	36200000	36300000	0	0	0.0
chr16	36250000	36350000	0	0	0.0
chr16	36300000	36400000	0	0	0.0
chr16	36350000	36450000	1	7969	7.968999999999999
chr16	36400000	36500000	1	7969	7.968999999999999
chr16	36450000	36550000	2	18611	18.611
chr16	36500000	36600000	3	21005	21.005
chr16	36550000	36650000	1	2394	2.394
chr16	36600000	36700000	0	0	0.0
chr16	36650000	36750000	0	0	0.0
chr16	36700000	36800000	0	0	0.0
chr16	36750000	36850000	1	1082	1.082
chr16	36800000	36900000	1	1082	1.082
chr16	36850000	36950000	0	0	0.0
chr16	36900000	37000000	0	0	0.0
chr16	36950000	37050000	0	0	0.0
chr16	37000000	37100000	0	0	0.0
chr16	37050000	37150000	0	0	0.0
chr16	37100000	37200000	1	2704	2.704
chr16	37150000	37250000	1	2704	2.704
chr16	37200000	37300000	0	0	0.0
chr16	37250000	37350000	1	3762	3.762
chr16	37300000	37400000	1	3762	3.762
chr16	37350000	37450000	0	0	0.0
chr16	37400000	37500000	0	0	0.0
chr16	37450000	37550000	1	283	0.28300000000000003
chr16	37500000	37600000	2	3524	3.524
chr16	37550000	37650000	1	3241	3.241
chr16	37600000	37700000	0	0	0.0
chr16	37650000	37750000	0	0	0.0
chr16	37700000	37800000	0	0	0.0
chr16	37750000	37850000	0	0	0.0
chr16	37800000	37900000	0	0	0.0
chr16	37850000	37950000	0	0	0.0
chr16	37900000	38000000	0	0	0.0
chr16	37950000	38050000	0	0	0.0
chr16	38000000	38100000	0	0	0.0
chr16	38050000	38150000	0	0	0.0
chr16	38100000	38200000	0	0	0.0
chr16	38150000	38250000	0	0	0.0
chr16	38200000	38300000	0	0	0.0
chr16	38250000	38350000	0	0	0.0
chr16	38300000	38400000	0	0	0.0
chr16	38350000	38450000	0	0	0.0
chr16	38400000	38500000	0	0	0.0
chr16	38450000	38550000	0	0	0.0
chr16	38500000	38600000	1	1441	1.4409999999999998
chr16	38550000	38650000	2	3321	3.321
chr16	38600000	38700000	2	3365	3.3649999999999998
chr16	38650000	38750000	1	1485	1.485
chr16	38700000	38800000	0	0	0.0
chr16	38750000	38850000	0	0	0.0
chr16	38800000	38900000	0	0	0.0
chr16	38850000	38950000	0	0	0.0
chr16	38900000	39000000	0	0	0.0
chr16	38950000	39050000	1	1605	1.6049999999999998
chr16	39000000	39100000	2	3072	3.072
chr16	39050000	39150000	1	1467	1.467
chr16	39100000	39200000	0	0	0.0
chr16	39150000	39250000	1	1643	1.643
chr16	39200000	39300000	1	1643	1.643
chr16	39250000	39350000	0	0	0.0
chr16	39300000	39400000	2	10688	10.688
chr16	39350000	39450000	2	10688	10.688
chr16	39400000	39500000	0	0	0.0
chr16	39450000	39550000	0	0	0.0
chr16	39500000	39600000	0	0	0.0
chr16	39550000	39650000	1	1862	1.862
chr16	39600000	39700000	2	4929	4.929
chr16	39650000	39750000	1	3067	3.0669999999999997
chr16	39700000	39800000	0	0	0.0
chr16	39750000	39850000	0	0	0.0
chr16	39800000	39900000	0	0	0.0
chr16	39850000	39950000	0	0	0.0
chr16	39900000	40000000	0	0	0.0
chr16	39950000	40050000	0	0	0.0
chr16	40000000	40100000	1	1490	1.49
chr16	40050000	40150000	1	1490	1.49
chr16	40100000	40200000	2	1852	1.8519999999999999
chr16	40150000	40250000	4	6369	6.369
chr16	40200000	40300000	3	6441	6.441
chr16	40250000	40350000	2	3188	3.1879999999999997
chr16	40300000	40400000	2	2930	2.93
chr16	40350000	40450000	1	1666	1.6660000000000001
chr16	40400000	40500000	0	0	0.0
chr16	40450000	40550000	1	3173	3.173
chr16	40500000	40600000	2	6924	6.9239999999999995
chr16	40550000	40650000	3	5785	5.785
chr16	40600000	40700000	3	2999	2.999
chr16	40650000	40750000	1	3064	3.064
chr16	40700000	40800000	1	2099	2.099
chr16	40750000	40850000	0	0	0.0
chr16	40800000	40900000	1	1303	1.303
chr16	40850000	40950000	2	4282	4.282
chr16	40900000	41000000	2	4404	4.404
chr16	40950000	41050000	1	1425	1.425
chr16	41000000	41100000	1	3127	3.127
chr16	41050000	41150000	3	8925	8.924999999999999
chr16	41100000	41200000	2	5798	5.798
chr16	41150000	41250000	0	0	0.0
chr16	41200000	41300000	0	0	0.0
chr16	41250000	41350000	1	300	0.3
chr16	41300000	41400000	5	15349	15.348999999999998
chr16	41350000	41450000	7	59152	59.152
chr16	41400000	41500000	3	94103	94.10300000000001
chr16	41450000	41550000	2	80493	80.49300000000001
chr16	41500000	41600000	3	31893	31.893
chr16	41550000	41650000	1	1400	1.4000000000000001
chr16	41600000	41700000	1	2102	2.102
chr16	41650000	41750000	3	14573	14.573
chr16	41700000	41800000	3	41710	41.71
chr16	41750000	41850000	1	79239	79.239
chr16	41800000	41900000	1	100000	100.0
chr16	41850000	41950000	1	100000	100.0
chr16	41900000	42000000	1	100000	100.0
chr16	41950000	42050000	1	100000	100.0
chr16	42000000	42100000	4	68450	68.45
chr16	42050000	42150000	6	39705	39.705
chr16	42100000	42200000	6	29102	29.102
chr16	42150000	42250000	5	16334	16.334
chr16	42200000	42300000	1	8487	8.487
chr16	42250000	42350000	1	1984	1.984
chr16	42300000	42400000	1	1984	1.984
chr16	42350000	42450000	0	0	0.0
chr16	42400000	42500000	1	1793	1.7930000000000001
chr16	42450000	42550000	2	2672	2.672
chr16	42500000	42600000	2	14769	14.768999999999998
chr16	42550000	42650000	2	20599	20.599
chr16	42600000	42700000	3	11502	11.501999999999999
chr16	42650000	42750000	4	15745	15.745000000000001
chr16	42700000	42800000	5	22514	22.514
chr16	42750000	42850000	3	14557	14.557
chr16	42800000	42900000	2	4600	4.6
chr16	42850000	42950000	2	3770	3.7699999999999996
chr16	42900000	43000000	2	8172	8.172
chr16	42950000	43050000	1	6007	6.007
chr16	43000000	43100000	2	3836	3.836
chr16	43050000	43150000	5	9658	9.658
chr16	43100000	43200000	3	5822	5.822
chr16	43150000	43250000	1	1068	1.068
chr16	43200000	43300000	2	2884	2.884
chr16	43250000	43350000	3	3436	3.436
chr16	43300000	43400000	5	5992	5.992
chr16	43350000	43450000	5	32456	32.456
chr16	43400000	43500000	4	35929	35.929
chr16	43450000	43550000	3	31834	31.834
chr16	43500000	43600000	3	34599	34.599000000000004
chr16	43550000	43650000	2	33521	33.521
chr16	43600000	43700000	2	24302	24.302
chr16	43650000	43750000	2	11127	11.126999999999999
chr16	43700000	43800000	1	9736	9.736
chr16	43750000	43850000	2	1792	1.7919999999999998
chr16	43800000	43900000	5	12943	12.943
chr16	43850000	43950000	3	11151	11.151
chr16	43900000	44000000	0	0	0.0
chr16	43950000	44050000	1	1297	1.2970000000000002
chr16	44000000	44100000	2	11318	11.318
chr16	44050000	44150000	2	10693	10.693
chr16	44100000	44200000	1	15938	15.937999999999999
chr16	44150000	44250000	2	17143	17.143
chr16	44200000	44300000	1	2168	2.168
chr16	44250000	44350000	1	291	0.291
chr16	44300000	44400000	0	0	0.0
chr16	44350000	44450000	1	1584	1.584
chr16	44400000	44500000	3	9857	9.857000000000001
chr16	44450000	44550000	4	12837	12.837000000000002
chr16	44500000	44600000	3	21721	21.721
chr16	44550000	44650000	3	18054	18.054000000000002
chr16	44600000	44700000	2	32352	32.352
chr16	44650000	44750000	1	81455	81.455
chr16	44700000	44800000	2	84162	84.162
chr16	44750000	44850000	2	34162	34.162
chr16	44800000	44900000	1	5576	5.576
chr16	44850000	44950000	2	9653	9.653
chr16	44900000	45000000	1	4077	4.077
chr16	44950000	45050000	1	4554	4.553999999999999
chr16	45000000	45100000	1	4554	4.553999999999999
chr16	45050000	45150000	2	19702	19.702
chr16	45100000	45200000	2	47648	47.648
chr16	45150000	45250000	1	27946	27.945999999999998
chr16	45200000	45300000	1	31919	31.918999999999997
chr16	45250000	45350000	2	63125	63.125
chr16	45300000	45400000	2	65402	65.402
chr16	45350000	45450000	2	55934	55.934
chr16	45400000	45500000	2	24064	24.064
chr16	45450000	45550000	1	2326	2.326
chr16	45500000	45600000	1	1092	1.0919999999999999
chr16	45550000	45650000	3	25275	25.275
chr16	45600000	45700000	3	56391	56.391000000000005
chr16	45650000	45750000	3	52452	52.452
chr16	45700000	45800000	3	54810	54.81
chr16	45750000	45850000	2	72230	72.23
chr16	45800000	45900000	1	37664	37.663999999999994
chr16	45850000	45950000	0	0	0.0
chr16	45900000	46000000	1	1141	1.141
chr16	45950000	46050000	2	2468	2.468
chr16	46000000	46100000	1	1327	1.327
chr16	46050000	46150000	1	1298	1.298
chr16	46100000	46200000	2	2204	2.204
chr16	46150000	46250000	1	906	0.906
chr16	46200000	46300000	1	1728	1.728
chr16	46250000	46350000	1	1728	1.728
chr16	46300000	46400000	0	0	0.0
chr16	46350000	46450000	0	0	0.0
chr16	46400000	46500000	0	0	0.0
chr16	46450000	46550000	0	0	0.0
chr16	46500000	46600000	2	2572	2.572
chr16	46550000	46650000	2	2572	2.572
chr16	46600000	46700000	1	997	0.997
chr16	46650000	46750000	2	1730	1.73
chr16	46700000	46800000	2	3263	3.263
chr16	46750000	46850000	2	7834	7.8340000000000005
chr16	46800000	46900000	1	5304	5.303999999999999
chr16	46850000	46950000	0	0	0.0
chr16	46900000	47000000	0	0	0.0
chr16	46950000	47050000	1	7635	7.635
chr16	47000000	47100000	3	13596	13.596
chr16	47050000	47150000	3	31447	31.447000000000003
chr16	47100000	47200000	3	41851	41.851
chr16	47150000	47250000	4	20701	20.701
chr16	47200000	47300000	1	4336	4.336
chr16	47250000	47350000	0	0	0.0
chr16	47300000	47400000	2	12467	12.467
chr16	47350000	47450000	2	12467	12.467
chr16	47400000	47500000	0	0	0.0
chr16	47450000	47550000	1	26233	26.233
chr16	47500000	47600000	3	48012	48.012
chr16	47550000	47650000	3	26132	26.131999999999998
chr16	47600000	47700000	3	9614	9.614
chr16	47650000	47750000	4	10135	10.135
chr16	47700000	47800000	2	4874	4.874
chr16	47750000	47850000	0	0	0.0
chr16	47800000	47900000	1	1248	1.248
chr16	47850000	47950000	2	5401	5.401
chr16	47900000	48000000	1	12269	12.269
chr16	47950000	48050000	1	8116	8.116
chr16	48000000	48100000	1	15816	15.815999999999999
chr16	48050000	48150000	3	27272	27.272000000000002
chr16	48100000	48200000	2	11456	11.456
chr16	48150000	48250000	1	647	0.647
chr16	48200000	48300000	1	647	0.647
chr16	48250000	48350000	2	18964	18.964
chr16	48300000	48400000	4	22584	22.584
chr16	48350000	48450000	2	5301	5.301
chr16	48400000	48500000	2	2912	2.912
chr16	48450000	48550000	1	1231	1.2309999999999999
chr16	48500000	48600000	1	991	0.991
chr16	48550000	48650000	1	991	0.991
chr16	48600000	48700000	0	0	0.0
chr16	48650000	48750000	1	348	0.348
chr16	48700000	48800000	1	348	0.348
chr16	48750000	48850000	0	0	0.0
chr16	48800000	48900000	0	0	0.0
chr16	48850000	48950000	0	0	0.0
chr16	48900000	49000000	1	878	0.878
chr16	48950000	49050000	1	878	0.878
chr16	49000000	49100000	1	3508	3.508
chr16	49050000	49150000	2	6259	6.259
chr16	49100000	49200000	1	2751	2.751
chr16	49150000	49250000	0	0	0.0
chr16	49200000	49300000	1	7413	7.413
chr16	49250000	49350000	2	8818	8.818
chr16	49300000	49400000	2	1979	1.9789999999999999
chr16	49350000	49450000	2	19487	19.487
chr16	49400000	49500000	2	29005	29.005
chr16	49450000	49550000	1	10092	10.091999999999999
chr16	49500000	49600000	3	6547	6.547
chr16	49550000	49650000	5	10958	10.958
chr16	49600000	49700000	3	5984	5.984
chr16	49650000	49750000	5	4746	4.746
chr16	49700000	49800000	5	9523	9.523
chr16	49750000	49850000	4	23121	23.121
chr16	49800000	49900000	3	18669	18.669
chr16	49850000	49950000	2	4582	4.582
chr16	49900000	50000000	3	4417	4.417
chr16	49950000	50050000	3	3951	3.9510000000000005
chr16	50000000	50100000	1	2218	2.218
chr16	50050000	50150000	0	0	0.0
chr16	50100000	50200000	3	34102	34.102
chr16	50150000	50250000	4	36058	36.058
chr16	50200000	50300000	2	5844	5.844
chr16	50250000	50350000	4	10577	10.577
chr16	50300000	50400000	4	10922	10.922
chr16	50350000	50450000	2	5466	5.466
chr16	50400000	50500000	3	3756	3.7560000000000002
chr16	50450000	50550000	3	16773	16.773
chr16	50500000	50600000	1	14250	14.249999999999998
chr16	50550000	50650000	1	10616	10.616
chr16	50600000	50700000	1	10616	10.616
chr16	50650000	50750000	1	274	0.27399999999999997
chr16	50700000	50800000	3	8635	8.635
chr16	50750000	50850000	2	8361	8.361
chr16	50800000	50900000	2	4818	4.818
chr16	50850000	50950000	3	31167	31.167
chr16	50900000	51000000	2	26349	26.349
chr16	50950000	51050000	1	19801	19.801
chr16	51000000	51100000	1	19801	19.801
chr16	51050000	51150000	1	2048	2.048
chr16	51100000	51200000	3	8824	8.824
chr16	51150000	51250000	5	17551	17.551
chr16	51200000	51300000	6	23425	23.425
chr16	51250000	51350000	6	43913	43.913000000000004
chr16	51300000	51400000	3	81263	81.26299999999999
chr16	51350000	51450000	3	63181	63.181
chr16	51400000	51500000	4	37798	37.798
chr16	51450000	51550000	3	25755	25.755
chr16	51500000	51600000	2	2173	2.173
chr16	51550000	51650000	3	5823	5.8229999999999995
chr16	51600000	51700000	2	4788	4.788
chr16	51650000	51750000	1	2263	2.263
chr16	51700000	51800000	1	2263	2.263
chr16	51750000	51850000	2	10407	10.407
chr16	51800000	51900000	2	10407	10.407
chr16	51850000	51950000	0	0	0.0
chr16	51900000	52000000	1	1663	1.6629999999999998
chr16	51950000	52050000	2	3343	3.343
chr16	52000000	52100000	1	1680	1.68
chr16	52050000	52150000	0	0	0.0
chr16	52100000	52200000	0	0	0.0
chr16	52150000	52250000	1	3033	3.033
chr16	52200000	52300000	2	5922	5.922000000000001
chr16	52250000	52350000	1	2889	2.889
chr16	52300000	52400000	2	1701	1.701
chr16	52350000	52450000	4	9353	9.353
chr16	52400000	52500000	4	19955	19.955000000000002
chr16	52450000	52550000	2	54258	54.257999999999996
chr16	52500000	52600000	3	52261	52.261
chr16	52550000	52650000	3	13659	13.658999999999999
chr16	52600000	52700000	3	15382	15.382000000000001
chr16	52650000	52750000	2	62029	62.029
chr16	52700000	52800000	1	100000	100.0
chr16	52750000	52850000	1	100000	100.0
chr16	52800000	52900000	1	98110	98.11
chr16	52850000	52950000	2	73957	73.957
chr16	52900000	53000000	1	39918	39.918
chr16	52950000	53050000	1	14071	14.071
chr16	53000000	53100000	0	0	0.0
chr16	53050000	53150000	2	3028	3.028
chr16	53100000	53200000	3	4015	4.015
chr16	53150000	53250000	2	2099	2.099
chr16	53200000	53300000	2	3296	3.2960000000000003
chr16	53250000	53350000	2	3129	3.129
chr16	53300000	53400000	1	945	0.9450000000000001
chr16	53350000	53450000	0	0	0.0
chr16	53400000	53500000	1	2878	2.878
chr16	53450000	53550000	1	2878	2.878
chr16	53500000	53600000	0	0	0.0
chr16	53550000	53650000	0	0	0.0
chr16	53600000	53700000	0	0	0.0
chr16	53650000	53750000	0	0	0.0
chr16	53700000	53800000	0	0	0.0
chr16	53750000	53850000	2	12619	12.619
chr16	53800000	53900000	2	27195	27.195000000000004
chr16	53850000	53950000	3	27593	27.593
chr16	53900000	54000000	3	13619	13.619
chr16	53950000	54050000	1	602	0.602
chr16	54000000	54100000	0	0	0.0
chr16	54050000	54150000	0	0	0.0
chr16	54100000	54200000	0	0	0.0
chr16	54150000	54250000	0	0	0.0
chr16	54200000	54300000	1	2661	2.661
chr16	54250000	54350000	2	5447	5.447
chr16	54300000	54400000	2	2786	2.786
chr16	54350000	54450000	0	0	0.0
chr16	54400000	54500000	0	0	0.0
chr16	54450000	54550000	1	2539	2.539
chr16	54500000	54600000	1	2539	2.539
chr16	54550000	54650000	1	2122	2.122
chr16	54600000	54700000	1	2122	2.122
chr16	54650000	54750000	0	0	0.0
chr16	54700000	54800000	1	3047	3.047
chr16	54750000	54850000	1	3047	3.047
chr16	54800000	54900000	0	0	0.0
chr16	54850000	54950000	0	0	0.0
chr16	54900000	55000000	1	1044	1.044
chr16	54950000	55050000	2	8150	8.15
chr16	55000000	55100000	1	57106	57.106
chr16	55050000	55150000	1	85697	85.697
chr16	55100000	55200000	1	35697	35.697
chr16	55150000	55250000	0	0	0.0
chr16	55200000	55300000	0	0	0.0
chr16	55250000	55350000	1	2139	2.139
chr16	55300000	55400000	4	9943	9.943
chr16	55350000	55450000	3	7804	7.804
chr16	55400000	55500000	0	0	0.0
chr16	55450000	55550000	1	1834	1.8339999999999999
chr16	55500000	55600000	2	4172	4.172
chr16	55550000	55650000	1	3256	3.256
chr16	55600000	55700000	1	918	0.918
chr16	55650000	55750000	0	0	0.0
chr16	55700000	55800000	1	1440	1.44
chr16	55750000	55850000	1	1440	1.44
chr16	55800000	55900000	0	0	0.0
chr16	55850000	55950000	1	1713	1.7129999999999999
chr16	55900000	56000000	3	4154	4.154
chr16	55950000	56050000	2	2441	2.4410000000000003
chr16	56000000	56100000	0	0	0.0
chr16	56050000	56150000	1	1858	1.8579999999999999
chr16	56100000	56200000	2	2885	2.8850000000000002
chr16	56150000	56250000	1	1027	1.027
chr16	56200000	56300000	0	0	0.0
chr16	56250000	56350000	0	0	0.0
chr16	56300000	56400000	0	0	0.0
chr16	56350000	56450000	0	0	0.0
chr16	56400000	56500000	0	0	0.0
chr16	56450000	56550000	0	0	0.0
chr16	56500000	56600000	0	0	0.0
chr16	56550000	56650000	0	0	0.0
chr16	56600000	56700000	0	0	0.0
chr16	56650000	56750000	0	0	0.0
chr16	56700000	56800000	0	0	0.0
chr16	56750000	56850000	0	0	0.0
chr16	56800000	56900000	0	0	0.0
chr16	56850000	56950000	0	0	0.0
chr16	56900000	57000000	0	0	0.0
chr16	56950000	57050000	0	0	0.0
chr16	57000000	57100000	0	0	0.0
chr16	57050000	57150000	1	884	0.8840000000000001
chr16	57100000	57200000	2	4534	4.534
chr16	57150000	57250000	3	5912	5.912
chr16	57200000	57300000	3	8865	8.865
chr16	57250000	57350000	1	6603	6.603000000000001
chr16	57300000	57400000	1	1022	1.022
chr16	57350000	57450000	1	1022	1.022
chr16	57400000	57500000	2	3635	3.6350000000000002
chr16	57450000	57550000	2	3635	3.6350000000000002
chr16	57500000	57600000	0	0	0.0
chr16	57550000	57650000	0	0	0.0
chr16	57600000	57700000	2	5010	5.01
chr16	57650000	57750000	2	12137	12.137
chr16	57700000	57800000	1	7127	7.127
chr16	57750000	57850000	0	0	0.0
chr16	57800000	57900000	2	4140	4.14
chr16	57850000	57950000	2	4140	4.14
chr16	57900000	58000000	0	0	0.0
chr16	57950000	58050000	0	0	0.0
chr16	58000000	58100000	0	0	0.0
chr16	58050000	58150000	1	1200	1.2
chr16	58100000	58200000	1	1200	1.2
chr16	58150000	58250000	1	2766	2.766
chr16	58200000	58300000	1	2766	2.766
chr16	58250000	58350000	0	0	0.0
chr16	58300000	58400000	0	0	0.0
chr16	58350000	58450000	2	11413	11.413
chr16	58400000	58500000	2	11413	11.413
chr16	58450000	58550000	1	29307	29.307
chr16	58500000	58600000	1	79307	79.307
chr16	58550000	58650000	1	100000	100.0
chr16	58600000	58700000	1	100000	100.0
chr16	58650000	58750000	1	100000	100.0
chr16	58700000	58800000	1	100000	100.0
chr16	58750000	58850000	1	100000	100.0
chr16	58800000	58900000	1	100000	100.0
chr16	58850000	58950000	1	100000	100.0
chr16	58900000	59000000	1	100000	100.0
chr16	58950000	59050000	1	100000	100.0
chr16	59000000	59100000	1	100000	100.0
chr16	59050000	59150000	1	100000	100.0
chr16	59100000	59200000	1	100000	100.0
chr16	59150000	59250000	1	100000	100.0
chr16	59200000	59300000	1	100000	100.0
chr16	59250000	59350000	1	100000	100.0
chr16	59300000	59400000	1	100000	100.0
chr16	59350000	59450000	1	100000	100.0
chr16	59400000	59500000	1	100000	100.0
chr16	59450000	59550000	1	100000	100.0
chr16	59500000	59600000	1	100000	100.0
chr16	59550000	59650000	1	100000	100.0
chr16	59600000	59700000	1	100000	100.0
chr16	59650000	59750000	1	100000	100.0
chr16	59700000	59800000	1	100000	100.0
chr16	59750000	59850000	1	100000	100.0
chr16	59800000	59900000	1	100000	100.0
chr16	59850000	59950000	1	100000	100.0
chr16	59900000	60000000	1	100000	100.0
chr16	59950000	60050000	1	100000	100.0
chr16	60000000	60100000	1	100000	100.0
chr16	60050000	60150000	1	100000	100.0
chr16	60100000	60200000	1	100000	100.0
chr16	60150000	60250000	1	100000	100.0
chr16	60200000	60300000	1	100000	100.0
chr16	60250000	60350000	1	100000	100.0
chr16	60300000	60400000	1	100000	100.0
chr16	60350000	60450000	1	100000	100.0
chr16	60400000	60500000	1	100000	100.0
chr16	60450000	60550000	1	100000	100.0
chr16	60500000	60600000	1	100000	100.0
chr16	60550000	60650000	1	100000	100.0
chr16	60600000	60700000	1	100000	100.0
chr16	60650000	60750000	1	100000	100.0
chr16	60700000	60800000	1	100000	100.0
chr16	60750000	60850000	1	100000	100.0
chr16	60800000	60900000	1	100000	100.0
chr16	60850000	60950000	1	100000	100.0
chr16	60900000	61000000	1	100000	100.0
chr16	60950000	61050000	1	100000	100.0
chr16	61000000	61100000	1	100000	100.0
chr16	61050000	61150000	1	100000	100.0
chr16	61100000	61200000	1	100000	100.0
chr16	61150000	61250000	1	100000	100.0
chr16	61200000	61300000	1	100000	100.0
chr16	61250000	61350000	1	100000	100.0
chr16	61300000	61400000	1	100000	100.0
chr16	61350000	61450000	1	100000	100.0
chr16	61400000	61500000	1	100000	100.0
chr16	61450000	61550000	1	100000	100.0
chr16	61500000	61600000	1	100000	100.0
chr16	61550000	61650000	1	100000	100.0
chr16	61600000	61700000	1	100000	100.0
chr16	61650000	61750000	1	100000	100.0
chr16	61700000	61800000	1	100000	100.0
chr16	61750000	61850000	1	100000	100.0
chr16	61800000	61900000	1	100000	100.0
chr16	61850000	61950000	1	100000	100.0
chr16	61900000	62000000	1	100000	100.0
chr16	61950000	62050000	1	100000	100.0
chr16	62000000	62100000	1	100000	100.0
chr16	62050000	62150000	1	100000	100.0
chr16	62100000	62200000	1	100000	100.0
chr16	62150000	62250000	1	100000	100.0
chr16	62200000	62300000	1	100000	100.0
chr16	62250000	62350000	1	100000	100.0
chr16	62300000	62400000	1	100000	100.0
chr16	62350000	62450000	1	100000	100.0
chr16	62400000	62500000	1	100000	100.0
chr16	62450000	62550000	1	100000	100.0
chr16	62500000	62600000	1	100000	100.0
chr16	62550000	62650000	1	100000	100.0
chr16	62600000	62700000	1	100000	100.0
chr16	62650000	62750000	1	100000	100.0
chr16	62700000	62800000	1	100000	100.0
chr16	62750000	62850000	1	100000	100.0
chr16	62800000	62900000	1	100000	100.0
chr16	62850000	62950000	1	100000	100.0
chr16	62900000	63000000	1	100000	100.0
chr16	62950000	63050000	1	100000	100.0
chr16	63000000	63100000	1	100000	100.0
chr16	63050000	63150000	1	100000	100.0
chr16	63100000	63200000	1	100000	100.0
chr16	63150000	63250000	1	100000	100.0
chr16	63200000	63300000	1	100000	100.0
chr16	63250000	63350000	1	100000	100.0
chr16	63300000	63400000	1	100000	100.0
chr16	63350000	63450000	1	100000	100.0
chr16	63400000	63500000	1	100000	100.0
chr16	63450000	63550000	1	100000	100.0
chr16	63500000	63600000	1	100000	100.0
chr16	63550000	63650000	1	100000	100.0
chr16	63600000	63700000	1	100000	100.0
chr16	63650000	63750000	1	100000	100.0
chr16	63700000	63800000	1	100000	100.0
chr16	63750000	63850000	1	100000	100.0
chr16	63800000	63900000	1	100000	100.0
chr16	63850000	63950000	1	100000	100.0
chr16	63900000	64000000	1	100000	100.0
chr16	63950000	64050000	1	100000	100.0
chr16	64000000	64100000	1	100000	100.0
chr16	64050000	64150000	1	100000	100.0
chr16	64100000	64200000	1	100000	100.0
chr16	64150000	64250000	1	100000	100.0
chr16	64200000	64300000	1	100000	100.0
chr16	64250000	64350000	1	100000	100.0
chr16	64300000	64400000	1	100000	100.0
chr16	64350000	64450000	1	100000	100.0
chr16	64400000	64500000	1	100000	100.0
chr16	64450000	64550000	1	100000	100.0
chr16	64500000	64600000	1	100000	100.0
chr16	64550000	64650000	1	100000	100.0
chr16	64600000	64700000	1	100000	100.0
chr16	64650000	64750000	1	100000	100.0
chr16	64700000	64800000	1	60670	60.67
chr16	64750000	64850000	1	10670	10.67
chr16	64800000	64900000	0	0	0.0
chr16	64850000	64950000	0	0	0.0
chr16	64900000	65000000	0	0	0.0
chr16	64950000	65050000	0	0	0.0
chr16	65000000	65100000	0	0	0.0
chr16	65050000	65150000	0	0	0.0
chr16	65100000	65200000	0	0	0.0
chr16	65150000	65250000	0	0	0.0
chr16	65200000	65300000	0	0	0.0
chr16	65250000	65350000	2	29303	29.303
chr16	65300000	65400000	2	75561	75.561
chr16	65350000	65450000	1	46258	46.257999999999996
chr16	65400000	65500000	0	0	0.0
chr16	65450000	65550000	0	0	0.0
chr16	65500000	65600000	1	2957	2.957
chr16	65550000	65650000	1	2957	2.957
chr16	65600000	65700000	1	1828	1.828
chr16	65650000	65750000	1	1828	1.828
chr16	65700000	65800000	0	0	0.0
chr16	65750000	65850000	0	0	0.0
