Chromosome	Start	End	Overlap	density	midpoint
chr11	80500001	81500000	23974	0.023974	81000000
chr11	81000001	82000000	21033	0.021033	81500000
chr11	81500001	82500000	17031	0.017031	82000000
chr11	82000001	83000000	15131	0.015131	82500000
chr11	82500001	83500000	22005	0.022005	83000000
chr11	83000001	84000000	21110	0.02111	83500000
chr11	83500001	84500000	16534	0.016534	84000000
chr11	84000001	85000000	18283	0.018283	84500000
chr11	84500001	85500000	20858	0.020858	85000000
chr11	85000001	86000000	24923	0.024923	85500000
chr11	85500001	86500000	24258	0.024258	86000000
chr11	86000001	87000000	26928	0.026928	86500000
chr11	86500001	87500000	27141	0.027141	87000000
chr11	87000001	88000000	23376	0.023376	87500000
chr11	87500001	88500000	22965	0.022965	88000000
chr11	88000001	89000000	21907	0.021907	88500000
chr11	88500001	89500000	18218	0.018218	89000000
chr11	89000001	90000000	16171	0.016171	89500000
chr11	89500001	90500000	19164	0.019164	90000000
chr11	90000001	91000000	17333	0.017333	90500000
chr11	90500001	91500000	17090	0.01709	91000000
chr11	91000001	92000000	19002	0.019002	91500000
chr11	91500001	92500000	18011	0.018011	92000000
chr11	92000001	93000000	18040	0.01804	92500000
chr11	92500001	93500000	18417	0.018417	93000000
chr11	93000001	94000000	17790	0.01779	93500000
chr11	93500001	94500000	15031	0.015031	94000000
chr11	94000001	95000000	16234	0.016234	94500000
chr11	94500001	95500000	17913	0.017913	95000000
chr11	95000001	96000000	15359	0.015359	95500000
chr11	95500001	96500000	15293	0.015293	96000000
chr11	96000001	97000000	15822	0.015822	96500000
chr11	96500001	97500000	17512	0.017512	97000000
chr11	97000001	98000000	20641	0.020641	97500000
chr11	97500001	98500000	21138	0.021138	98000000
chr11	98000001	99000000	18093	0.018093	98500000
chr11	98500001	99500000	17037	0.017037	99000000
chr11	99000001	100000000	20301	0.020301	99500000
chr11	99500001	100500000	28290	0.02829	100000000
chr11	100000001	101000000	24915	0.024915	100500000
chr11	100500001	101500000	18687	0.018687	101000000
chr11	101000001	102000000	22248	0.022248	101500000
chr11	101500001	102500000	20125	0.020125	102000000
chr11	102000001	103000000	16354	0.016354	102500000
chr11	102500001	103500000	25304	0.025304	103000000
chr11	103000001	104000000	27221	0.027221	103500000
chr11	103500001	104500000	20185	0.020185	104000000
chr11	104000001	105000000	17153	0.017153	104500000
chr11	104500001	105500000	18083	0.018083	105000000
chr11	105000001	106000000	21730	0.02173	105500000
chr11	105500001	106500000	21373	0.021373	106000000
chr11	106000001	107000000	24494	0.024494	106500000
chr11	106500001	107500000	23440	0.02344	107000000
chr11	107000001	108000000	20360	0.02036	107500000
chr11	107500001	108500000	18616	0.018616	108000000
chr11	108000001	109000000	19143	0.019143	108500000
chr11	108500001	109500000	22310	0.02231	109000000
chr11	109000001	110000000	18654	0.018654	109500000
chr11	109500001	110500000	15724	0.015724	110000000
chr11	110000001	111000000	17576	0.017576	110500000
chr11	110500001	111500000	16351	0.016351	111000000
chr11	111000001	112000000	16972	0.016972	111500000
chr11	111500001	112500000	20873	0.020873	112000000
chr11	112000001	113000000	23450	0.02345	112500000
chr11	112500001	113500000	23487	0.023487	113000000
chr11	113000001	114000000	19299	0.019299	113500000
chr11	113500001	114500000	15859	0.015859	114000000
chr11	114000001	115000000	19091	0.019091	114500000
chr11	114500001	115500000	25865	0.025865	115000000
chr11	115000001	116000000	26228	0.026228	115500000
chr11	115500001	116500000	23760	0.02376	116000000
chr11	116000001	117000000	32056	0.032056	116500000
chr11	116500001	117500000	32092	0.032092	117000000
chr11	117000001	118000000	23585	0.023585	117500000
chr11	117500001	118500000	26691	0.026691	118000000
chr11	118000001	119000000	44838	0.044838	118500000
chr11	118500001	119500000	40975	0.040975	119000000
chr11	119000001	120000000	16793	0.016793	119500000
chr11	119500001	120500000	449024	0.449024	120000000
chr11	120000001	121000000	943404	0.943404	120500000
chr11	120500001	121500000	1000000	1.0	121000000
chr11	121000001	122000000	1000000	1.0	121500000
chr11	121500001	122500000	1000000	1.0	122000000
chr11	122000001	123000000	1000000	1.0	122500000
chr11	122500001	123500000	1000000	1.0	123000000
chr11	123000001	124000000	812463	0.812463	123500000
chr11	123500001	124500000	812463	0.812463	124000000
chr11	124000001	125000000	999900	0.9999	124500000
chr11	124500001	125500000	999900	0.9999	125000000
chr12	1	1000000	569271	0.569271	500000
chr12	500001	1500000	1000000	1.0	1000000
chr12	1000001	2000000	1000000	1.0	1500000
chr12	1500001	2500000	1000000	1.0	2000000
chr12	2000001	3000000	1000000	1.0	2500000
chr12	2500001	3500000	1000000	1.0	3000000
chr12	3000001	4000000	1000000	1.0	3500000
chr12	3500001	4500000	1000000	1.0	4000000
chr12	4000001	5000000	1000000	1.0	4500000
chr12	4500001	5500000	1000000	1.0	5000000
chr12	5000001	6000000	1000000	1.0	5500000
chr12	5500001	6500000	1000000	1.0	6000000
chr12	6000001	7000000	999900	0.9999	6500000
chr12	6500001	7500000	999900	0.9999	7000000
chr12	7000001	8000000	1000000	1.0	7500000
chr12	7500001	8500000	1000000	1.0	8000000
chr12	8000001	9000000	896466	0.896466	8500000
chr12	8500001	9500000	398202	0.398202	9000000
chr12	9000001	10000000	5494	0.005494	9500000
chr12	9500001	10500000	100492	0.100492	10000000
chr12	10000001	11000000	248329	0.248329	10500000
chr12	10500001	11500000	306764	0.306764	11000000
chr12	11000001	12000000	162586	0.162586	11500000
chr12	11500001	12500000	20466	0.020466	12000000
chr12	12000001	13000000	23805	0.023805	12500000
chr12	12500001	13500000	24027	0.024027	13000000
chr12	13000001	14000000	27111	0.027111	13500000
chr12	13500001	14500000	23977	0.023977	14000000
chr12	14000001	15000000	19214	0.019214	14500000
chr12	14500001	15500000	21042	0.021042	15000000
chr12	15000001	16000000	24082	0.024082	15500000
chr12	15500001	16500000	20428	0.020428	16000000
chr12	16000001	17000000	16787	0.016787	16500000
chr12	16500001	17500000	19461	0.019461	17000000
chr12	17000001	18000000	19112	0.019112	17500000
chr12	17500001	18500000	15965	0.015965	18000000
chr12	18000001	19000000	18714	0.018714	18500000
chr12	18500001	19500000	23529	0.023529	19000000
chr12	19000001	20000000	23828	0.023828	19500000
chr12	19500001	20500000	21567	0.021567	20000000
chr12	20000001	21000000	21199	0.021199	20500000
chr12	20500001	21500000	20674	0.020674	21000000
chr12	21000001	22000000	18379	0.018379	21500000
chr12	21500001	22500000	17837	0.017837	22000000
chr12	22000001	23000000	19215	0.019215	22500000
chr12	22500001	23500000	18128	0.018128	23000000
chr12	23000001	24000000	17941	0.017941	23500000
chr12	23500001	24500000	20168	0.020168	24000000
chr12	24000001	25000000	22951	0.022951	24500000
chr12	24500001	25500000	25914	0.025914	25000000
chr12	25000001	26000000	23039	0.023039	25500000
chr12	25500001	26500000	19075	0.019075	26000000
chr12	26000001	27000000	18602	0.018602	26500000
chr12	26500001	27500000	18012	0.018012	27000000
chr12	27000001	28000000	20048	0.020048	27500000
chr12	27500001	28500000	20910	0.02091	28000000
chr12	28000001	29000000	18631	0.018631	28500000
chr12	28500001	29500000	20557	0.020557	29000000
chr12	29000001	30000000	21353	0.021353	29500000
chr12	29500001	30500000	21851	0.021851	30000000
chr12	30000001	31000000	26029	0.026029	30500000
chr12	30500001	31500000	24516	0.024516	31000000
chr12	31000001	32000000	23599	0.023599	31500000
chr12	31500001	32500000	23539	0.023539	32000000
chr12	32000001	33000000	25349	0.025349	32500000
chr12	32500001	33500000	26165	0.026165	33000000
chr12	33000001	34000000	21965	0.021965	33500000
chr12	33500001	34500000	19687	0.019687	34000000
chr12	34000001	35000000	20685	0.020685	34500000
chr12	34500001	35500000	22752	0.022752	35000000
chr12	35000001	36000000	20553	0.020553	35500000
chr12	35500001	36500000	19898	0.019898	36000000
chr12	36000001	37000000	21505	0.021505	36500000
chr12	36500001	37500000	21759	0.021759	37000000
chr12	37000001	38000000	23905	0.023905	37500000
chr12	37500001	38500000	21192	0.021192	38000000
chr12	38000001	39000000	20585	0.020585	38500000
chr12	38500001	39500000	21394	0.021394	39000000
chr12	39000001	40000000	18990	0.01899	39500000
chr12	39500001	40500000	19926	0.019926	40000000
chr12	40000001	41000000	19142	0.019142	40500000
chr12	40500001	41500000	20052	0.020052	41000000
chr12	41000001	42000000	21838	0.021838	41500000
chr12	41500001	42500000	23122	0.023122	42000000
chr12	42000001	43000000	23567	0.023567	42500000
chr12	42500001	43500000	22170	0.02217	43000000
chr12	43000001	44000000	22437	0.022437	43500000
chr12	43500001	44500000	22317	0.022317	44000000
chr12	44000001	45000000	18289	0.018289	44500000
chr12	44500001	45500000	16553	0.016553	45000000
chr12	45000001	46000000	20492	0.020492	45500000
chr12	45500001	46500000	21618	0.021618	46000000
chr12	46000001	47000000	20582	0.020582	46500000
chr12	46500001	47500000	17635	0.017635	47000000
chr12	47000001	48000000	16148	0.016148	47500000
chr12	47500001	48500000	16327	0.016327	48000000
chr12	48000001	49000000	20385	0.020385	48500000
chr12	48500001	49500000	24009	0.024009	49000000
chr12	49000001	50000000	21927	0.021927	49500000
chr12	49500001	50500000	21133	0.021133	50000000
chr12	50000001	51000000	21499	0.021499	50500000
chr12	50500001	51500000	22776	0.022776	51000000
chr12	51000001	52000000	22777	0.022777	51500000
chr12	51500001	52500000	21905	0.021905	52000000
chr12	52000001	53000000	19656	0.019656	52500000
chr12	52500001	53500000	22299	0.022299	53000000
chr12	53000001	54000000	25959	0.025959	53500000
chr12	53500001	54500000	22164	0.022164	54000000
chr12	54000001	55000000	20135	0.020135	54500000
chr12	54500001	55500000	15970	0.01597	55000000
chr12	55000001	56000000	15911	0.015911	55500000
chr12	55500001	56500000	21959	0.021959	56000000
chr12	56000001	57000000	23253	0.023253	56500000
chr12	56500001	57500000	20906	0.020906	57000000
chr12	57000001	58000000	17556	0.017556	57500000
chr12	57500001	58500000	29266	0.029266	58000000
chr12	58000001	59000000	42825	0.042825	58500000
chr12	58500001	59500000	37833	0.037833	59000000
chr12	59000001	60000000	23544	0.023544	59500000
chr12	59500001	60500000	23145	0.023145	60000000
chr12	60000001	61000000	31471	0.031471	60500000
chr12	60500001	61500000	48430	0.04843	61000000
chr12	61000001	62000000	40330	0.04033	61500000
chr12	61500001	62500000	29883	0.029883	62000000
chr12	62000001	63000000	45058	0.045058	62500000
chr12	62500001	63500000	43465	0.043465	63000000
chr12	63000001	64000000	37384	0.037384	63500000
chr12	63500001	64500000	28974	0.028974	64000000
chr12	64000001	65000000	24762	0.024762	64500000
chr12	64500001	65500000	22861	0.022861	65000000
chr12	65000001	66000000	22230	0.02223	65500000
chr12	65500001	66500000	28464	0.028464	66000000
chr12	66000001	67000000	27287	0.027287	66500000
chr12	66500001	67500000	20534	0.020534	67000000
chr12	67000001	68000000	18723	0.018723	67500000
chr12	67500001	68500000	27458	0.027458	68000000
chr12	68000001	69000000	29847	0.029847	68500000
chr12	68500001	69500000	22174	0.022174	69000000
chr12	69000001	70000000	16654	0.016654	69500000
chr12	69500001	70500000	15220	0.01522	70000000
chr12	70000001	71000000	21499	0.021499	70500000
chr12	70500001	71500000	21939	0.021939	71000000
chr12	71000001	72000000	22460	0.02246	71500000
chr12	71500001	72500000	21039	0.021039	72000000
chr12	72000001	73000000	17085	0.017085	72500000
chr12	72500001	73500000	22364	0.022364	73000000
chr12	73000001	74000000	24177	0.024177	73500000
chr12	73500001	74500000	22913	0.022913	74000000
chr12	74000001	75000000	23914	0.023914	74500000
chr12	74500001	75500000	21484	0.021484	75000000
chr12	75000001	76000000	19549	0.019549	75500000
chr12	75500001	76500000	22113	0.022113	76000000
chr12	76000001	77000000	19860	0.01986	76500000
chr12	76500001	77500000	15683	0.015683	77000000
chr12	77000001	78000000	18399	0.018399	77500000
chr12	77500001	78500000	20369	0.020369	78000000
chr12	78000001	79000000	20160	0.02016	78500000
chr12	78500001	79500000	20114	0.020114	79000000
chr12	79000001	80000000	17790	0.01779	79500000
chr12	79500001	80500000	18117	0.018117	80000000
chr12	80000001	81000000	21887	0.021887	80500000
chr12	80500001	81500000	23030	0.02303	81000000
chr12	81000001	82000000	22210	0.02221	81500000
chr12	81500001	82500000	21862	0.021862	82000000
chr12	82000001	83000000	24139	0.024139	82500000
chr12	82500001	83500000	20149	0.020149	83000000
chr12	83000001	84000000	18501	0.018501	83500000
chr12	83500001	84500000	27168	0.027168	84000000
chr12	84000001	85000000	28485	0.028485	84500000
chr12	84500001	85500000	21067	0.021067	85000000
chr12	85000001	86000000	15955	0.015955	85500000
chr12	85500001	86500000	17435	0.017435	86000000
chr12	86000001	87000000	22128	0.022128	86500000
chr12	86500001	87500000	24063	0.024063	87000000
chr12	87000001	88000000	21790	0.02179	87500000
chr12	87500001	88500000	16322	0.016322	88000000
chr12	88000001	89000000	13617	0.013617	88500000
chr12	88500001	89500000	19301	0.019301	89000000
chr12	89000001	90000000	21757	0.021757	89500000
chr12	89500001	90500000	18641	0.018641	90000000
chr12	90000001	91000000	20231	0.020231	90500000
chr12	90500001	91500000	23595	0.023595	91000000
chr12	91000001	92000000	23934	0.023934	91500000
chr12	91500001	92500000	23225	0.023225	92000000
chr12	92000001	93000000	20937	0.020937	92500000
chr12	92500001	93500000	18552	0.018552	93000000
chr12	93000001	94000000	18010	0.01801	93500000
chr12	93500001	94500000	17228	0.017228	94000000
chr12	94000001	95000000	19188	0.019188	94500000
chr12	94500001	95500000	22182	0.022182	95000000
chr12	95000001	96000000	20136	0.020136	95500000
chr12	95500001	96500000	18302	0.018302	96000000
chr12	96000001	97000000	21211	0.021211	96500000
chr12	96500001	97500000	21795	0.021795	97000000
chr12	97000001	98000000	18309	0.018309	97500000
chr12	97500001	98500000	21407	0.021407	98000000
chr12	98000001	99000000	23400	0.0234	98500000
chr12	98500001	99500000	19072	0.019072	99000000
chr12	99000001	100000000	18118	0.018118	99500000
chr12	99500001	100500000	18474	0.018474	100000000
chr12	100000001	101000000	21235	0.021235	100500000
chr12	100500001	101500000	25232	0.025232	101000000
chr12	101000001	102000000	23555	0.023555	101500000
chr12	101500001	102500000	21746	0.021746	102000000
chr12	102000001	103000000	22091	0.022091	102500000
chr12	102500001	103500000	19353	0.019353	103000000
chr12	103000001	104000000	19918	0.019918	103500000
chr12	103500001	104500000	21188	0.021188	104000000
chr12	104000001	105000000	17323	0.017323	104500000
chr12	104500001	105500000	18141	0.018141	105000000
chr12	105000001	106000000	18809	0.018809	105500000
chr12	105500001	106500000	18378	0.018378	106000000
chr12	106000001	107000000	25642	0.025642	106500000
chr12	106500001	107500000	23417	0.023417	107000000
chr12	107000001	108000000	20548	0.020548	107500000
chr12	107500001	108500000	22830	0.02283	108000000
chr12	108000001	109000000	20909	0.020909	108500000
chr12	108500001	109500000	21503	0.021503	109000000
chr12	109000001	110000000	20580	0.02058	109500000
chr12	109500001	110500000	20198	0.020198	110000000
chr12	110000001	111000000	22798	0.022798	110500000
chr12	110500001	111500000	26749	0.026749	111000000
chr12	111000001	112000000	26051	0.026051	111500000
chr12	111500001	112500000	22470	0.02247	112000000
chr12	112000001	113000000	23424	0.023424	112500000
chr12	112500001	113500000	23466	0.023466	113000000
chr12	113000001	114000000	20133	0.020133	113500000
chr12	113500001	114500000	21714	0.021714	114000000
chr12	114000001	115000000	25580	0.02558	114500000
chr12	114500001	115500000	25195	0.025195	115000000
chr12	115000001	116000000	19867	0.019867	115500000
chr12	115500001	116500000	18675	0.018675	116000000
chr12	116000001	117000000	21328	0.021328	116500000
chr12	116500001	117500000	21928	0.021928	117000000
chr12	117000001	118000000	20394	0.020394	117500000
chr12	117500001	118500000	18781	0.018781	118000000
chr12	118000001	119000000	20282	0.020282	118500000
chr12	118500001	119500000	21967	0.021967	119000000
chr12	119000001	120000000	20964	0.020964	119500000
chr12	119500001	120500000	22496	0.022496	120000000
chr12	120000001	121000000	27207	0.027207	120500000
chr12	120500001	121500000	22778	0.022778	121000000
chr12	121000001	122000000	18589	0.018589	121500000
chr12	121500001	122500000	20594	0.020594	122000000
chr12	122000001	123000000	22419	0.022419	122500000
chr13	1	1000000	45940	0.04594	500000
chr13	500001	1500000	37567	0.037567	1000000
chr13	1000001	2000000	37876	0.037876	1500000
chr13	1500001	2500000	29677	0.029677	2000000
chr13	2000001	3000000	27463	0.027463	2500000
chr13	2500001	3500000	38135	0.038135	3000000
chr13	3000001	4000000	37361	0.037361	3500000
chr13	3500001	4500000	23187	0.023187	4000000
chr13	4000001	5000000	20323	0.020323	4500000
chr13	4500001	5500000	22827	0.022827	5000000
chr13	5000001	6000000	25957	0.025957	5500000
chr13	5500001	6500000	23853	0.023853	6000000
chr13	6000001	7000000	22415	0.022415	6500000
chr13	6500001	7500000	21569	0.021569	7000000
chr13	7000001	8000000	20303	0.020303	7500000
chr13	7500001	8500000	19820	0.01982	8000000
chr13	8000001	9000000	22890	0.02289	8500000
chr13	8500001	9500000	25331	0.025331	9000000
chr13	9000001	10000000	25722	0.025722	9500000
chr13	9500001	10500000	22721	0.022721	10000000
chr13	10000001	11000000	21483	0.021483	10500000
chr13	10500001	11500000	24091	0.024091	11000000
chr13	11000001	12000000	21220	0.02122	11500000
chr13	11500001	12500000	18958	0.018958	12000000
chr13	12000001	13000000	21409	0.021409	12500000
chr13	12500001	13500000	23497	0.023497	13000000
chr13	13000001	14000000	22018	0.022018	13500000
chr13	13500001	14500000	22782	0.022782	14000000
chr13	14000001	15000000	24091	0.024091	14500000
chr13	14500001	15500000	19587	0.019587	15000000
chr13	15000001	16000000	19910	0.01991	15500000
chr13	15500001	16500000	24077	0.024077	16000000
chr13	16000001	17000000	23256	0.023256	16500000
chr13	16500001	17500000	24415	0.024415	17000000
chr13	17000001	18000000	25838	0.025838	17500000
chr13	17500001	18500000	18167	0.018167	18000000
chr13	18000001	19000000	12459	0.012459	18500000
chr13	18500001	19500000	14727	0.014727	19000000
chr13	19000001	20000000	18557	0.018557	19500000
chr13	19500001	20500000	18548	0.018548	20000000
chr13	20000001	21000000	18242	0.018242	20500000
chr13	20500001	21500000	21871	0.021871	21000000
chr13	21000001	22000000	21967	0.021967	21500000
chr13	21500001	22500000	20573	0.020573	22000000
chr13	22000001	23000000	19470	0.01947	22500000
chr13	22500001	23500000	20162	0.020162	23000000
chr13	23000001	24000000	22874	0.022874	23500000
chr13	23500001	24500000	19663	0.019663	24000000
chr13	24000001	25000000	15258	0.015258	24500000
chr13	24500001	25500000	18608	0.018608	25000000
chr13	25000001	26000000	22110	0.02211	25500000
chr13	25500001	26500000	19975	0.019975	26000000
chr13	26000001	27000000	18190	0.01819	26500000
chr13	26500001	27500000	22714	0.022714	27000000
chr13	27000001	28000000	23090	0.02309	27500000
chr13	27500001	28500000	19639	0.019639	28000000
chr13	28000001	29000000	20477	0.020477	28500000
chr13	28500001	29500000	20110	0.02011	29000000
chr13	29000001	30000000	15949	0.015949	29500000
chr13	29500001	30500000	18039	0.018039	30000000
chr13	30000001	31000000	20880	0.02088	30500000
chr13	30500001	31500000	19770	0.01977	31000000
chr13	31000001	32000000	20813	0.020813	31500000
chr13	31500001	32500000	19675	0.019675	32000000
chr13	32000001	33000000	20057	0.020057	32500000
chr13	32500001	33500000	19324	0.019324	33000000
chr13	33000001	34000000	20619	0.020619	33500000
chr13	33500001	34500000	20202	0.020202	34000000
chr13	34000001	35000000	17764	0.017764	34500000
chr13	34500001	35500000	20287	0.020287	35000000
chr13	35000001	36000000	20776	0.020776	35500000
chr13	35500001	36500000	18656	0.018656	36000000
chr13	36000001	37000000	16852	0.016852	36500000
chr13	36500001	37500000	16137	0.016137	37000000
chr13	37000001	38000000	23170	0.02317	37500000
chr13	37500001	38500000	26054	0.026054	38000000
chr13	38000001	39000000	19758	0.019758	38500000
chr13	38500001	39500000	18011	0.018011	39000000
chr13	39000001	40000000	18038	0.018038	39500000
chr13	39500001	40500000	20264	0.020264	40000000
chr13	40000001	41000000	21331	0.021331	40500000
chr13	40500001	41500000	18858	0.018858	41000000
chr13	41000001	42000000	18545	0.018545	41500000
chr13	41500001	42500000	19168	0.019168	42000000
chr13	42000001	43000000	20305	0.020305	42500000
chr13	42500001	43500000	20606	0.020606	43000000
chr13	43000001	44000000	19862	0.019862	43500000
chr13	43500001	44500000	18906	0.018906	44000000
chr13	44000001	45000000	15947	0.015947	44500000
chr13	44500001	45500000	16285	0.016285	45000000
chr13	45000001	46000000	18235	0.018235	45500000
chr13	45500001	46500000	19595	0.019595	46000000
chr13	46000001	47000000	18690	0.01869	46500000
chr13	46500001	47500000	16351	0.016351	47000000
chr13	47000001	48000000	16947	0.016947	47500000
chr13	47500001	48500000	18141	0.018141	48000000
chr13	48000001	49000000	16971	0.016971	48500000
chr13	48500001	49500000	13939	0.013939	49000000
chr13	49000001	50000000	17197	0.017197	49500000
chr13	49500001	50500000	18357	0.018357	50000000
chr13	50000001	51000000	21840	0.02184	50500000
chr13	50500001	51500000	21893	0.021893	51000000
chr13	51000001	52000000	16091	0.016091	51500000
chr13	51500001	52500000	16756	0.016756	52000000
chr13	52000001	53000000	20222	0.020222	52500000
chr13	52500001	53500000	26113	0.026113	53000000
chr13	53000001	54000000	23843	0.023843	53500000
chr13	53500001	54500000	19445	0.019445	54000000
chr13	54000001	55000000	18342	0.018342	54500000
chr13	54500001	55500000	19284	0.019284	55000000
chr13	55000001	56000000	19797	0.019797	55500000
chr13	55500001	56500000	16959	0.016959	56000000
chr13	56000001	57000000	14836	0.014836	56500000
chr13	56500001	57500000	14556	0.014556	57000000
chr13	57000001	58000000	17193	0.017193	57500000
chr13	57500001	58500000	26075	0.026075	58000000
chr13	58000001	59000000	25528	0.025528	58500000
chr13	58500001	59500000	19176	0.019176	59000000
chr13	59000001	60000000	26594	0.026594	59500000
chr13	59500001	60500000	28664	0.028664	60000000
chr13	60000001	61000000	25468	0.025468	60500000
chr13	60500001	61500000	24190	0.02419	61000000
chr13	61000001	62000000	22510	0.02251	61500000
chr13	61500001	62500000	24791	0.024791	62000000
chr13	62000001	63000000	21368	0.021368	62500000
chr13	62500001	63500000	17928	0.017928	63000000
chr13	63000001	64000000	18982	0.018982	63500000
chr13	63500001	64500000	18561	0.018561	64000000
chr13	64000001	65000000	18414	0.018414	64500000
chr13	64500001	65500000	20392	0.020392	65000000
chr13	65000001	66000000	21127	0.021127	65500000
chr13	65500001	66500000	21327	0.021327	66000000
chr13	66000001	67000000	22260	0.02226	66500000
chr13	66500001	67500000	22032	0.022032	67000000
chr13	67000001	68000000	20363	0.020363	67500000
chr13	67500001	68500000	18586	0.018586	68000000
chr13	68000001	69000000	18355	0.018355	68500000
chr13	68500001	69500000	17658	0.017658	69000000
chr13	69000001	70000000	21426	0.021426	69500000
chr13	69500001	70500000	23257	0.023257	70000000
chr13	70000001	71000000	20377	0.020377	70500000
chr13	70500001	71500000	21840	0.02184	71000000
chr13	71000001	72000000	23339	0.023339	71500000
chr13	71500001	72500000	19280	0.01928	72000000
chr13	72000001	73000000	16985	0.016985	72500000
chr13	72500001	73500000	19318	0.019318	73000000
chr13	73000001	74000000	20646	0.020646	73500000
chr13	73500001	74500000	20588	0.020588	74000000
chr13	74000001	75000000	20700	0.0207	74500000
chr13	74500001	75500000	20244	0.020244	75000000
chr13	75000001	76000000	19175	0.019175	75500000
chr13	75500001	76500000	17916	0.017916	76000000
chr13	76000001	77000000	17893	0.017893	76500000
chr13	76500001	77500000	17939	0.017939	77000000
chr13	77000001	78000000	21549	0.021549	77500000
chr13	77500001	78500000	24563	0.024563	78000000
chr13	78000001	79000000	25395	0.025395	78500000
chr13	78500001	79500000	24296	0.024296	79000000
chr13	79000001	80000000	19519	0.019519	79500000
chr13	79500001	80500000	17046	0.017046	80000000
chr13	80000001	81000000	14459	0.014459	80500000
chr13	80500001	81500000	17169	0.017169	81000000
chr13	81000001	82000000	18890	0.01889	81500000
chr13	81500001	82500000	16556	0.016556	82000000
chr13	82000001	83000000	18254	0.018254	82500000
chr13	82500001	83500000	17887	0.017887	83000000
chr13	83000001	84000000	16267	0.016267	83500000
chr13	83500001	84500000	14591	0.014591	84000000
chr13	84000001	85000000	14760	0.01476	84500000
chr13	84500001	85500000	20020	0.02002	85000000
chr13	85000001	86000000	21773	0.021773	85500000
chr13	85500001	86500000	17860	0.01786	86000000
chr13	86000001	87000000	15282	0.015282	86500000
chr13	86500001	87500000	13354	0.013354	87000000
chr13	87000001	88000000	12286	0.012286	87500000
chr13	87500001	88500000	13035	0.013035	88000000
chr13	88000001	89000000	16462	0.016462	88500000
chr13	88500001	89500000	17810	0.01781	89000000
chr13	89000001	90000000	16695	0.016695	89500000
chr13	89500001	90500000	19032	0.019032	90000000
chr13	90000001	91000000	23677	0.023677	90500000
chr13	90500001	91500000	24034	0.024034	91000000
chr13	91000001	92000000	21079	0.021079	91500000
chr13	91500001	92500000	21750	0.02175	92000000
chr13	92000001	93000000	24408	0.024408	92500000
chr13	92500001	93500000	22236	0.022236	93000000
chr13	93000001	94000000	20694	0.020694	93500000
chr13	93500001	94500000	21962	0.021962	94000000
chr13	94000001	95000000	22873	0.022873	94500000
chr13	94500001	95500000	20989	0.020989	95000000
chr13	95000001	96000000	16827	0.016827	95500000
chr13	95500001	96500000	16799	0.016799	96000000
chr13	96000001	97000000	17691	0.017691	96500000
chr13	96500001	97500000	19303	0.019303	97000000
chr13	97000001	98000000	18762	0.018762	97500000
chr13	97500001	98500000	16315	0.016315	98000000
chr13	98000001	99000000	18230	0.01823	98500000
chr13	98500001	99500000	20914	0.020914	99000000
chr13	99000001	100000000	24734	0.024734	99500000
chr13	99500001	100500000	24707	0.024707	100000000
chr13	100000001	101000000	21736	0.021736	100500000
chr13	100500001	101500000	19627	0.019627	101000000
chr13	101000001	102000000	18207	0.018207	101500000
chr13	101500001	102500000	20368	0.020368	102000000
chr13	102000001	103000000	23481	0.023481	102500000
chr13	102500001	103500000	21867	0.021867	103000000
chr13	103000001	104000000	17899	0.017899	103500000
chr13	103500001	104500000	20305	0.020305	104000000
chr13	104000001	105000000	19542	0.019542	104500000
chr13	104500001	105500000	16967	0.016967	105000000
chr13	105000001	106000000	18276	0.018276	105500000
chr13	105500001	106500000	19418	0.019418	106000000
chr13	106000001	107000000	19772	0.019772	106500000
chr13	106500001	107500000	20239	0.020239	107000000
chr13	107000001	108000000	21275	0.021275	107500000
chr13	107500001	108500000	21157	0.021157	108000000
chr13	108000001	109000000	21135	0.021135	108500000
chr13	108500001	109500000	19936	0.019936	109000000
chr13	109000001	110000000	18772	0.018772	109500000
chr13	109500001	110500000	17826	0.017826	110000000
chr13	110000001	111000000	18456	0.018456	110500000
chr13	110500001	111500000	23491	0.023491	111000000
chr13	111000001	112000000	22414	0.022414	111500000
chr13	111500001	112500000	18265	0.018265	112000000
chr13	112000001	113000000	16159	0.016159	112500000
chr13	112500001	113500000	19585	0.019585	113000000
chr13	113000001	114000000	24201	0.024201	113500000
chr13	113500001	114500000	22567	0.022567	114000000
chr13	114000001	115000000	19570	0.01957	114500000
chr13	114500001	115500000	17950	0.01795	115000000
chr13	115000001	116000000	20209	0.020209	115500000
chr13	115500001	116500000	21527	0.021527	116000000
chr13	116000001	117000000	23274	0.023274	116500000
chr13	116500001	117500000	27488	0.027488	117000000
chr13	117000001	118000000	26972	0.026972	117500000
chr13	117500001	118500000	20487	0.020487	118000000
chr13	118000001	119000000	21348	0.021348	118500000
chr13	118500001	119500000	35777	0.035777	119000000
chr13	119000001	120000000	31522	0.031522	119500000
chr13	119500001	120500000	23384	0.023384	120000000
chr13	120000001	121000000	36261	0.036261	120500000
chr13	120500001	121500000	33900	0.0339	121000000
chr14	1	1000000	45048	0.045048	500000
chr14	500001	1500000	28801	0.028801	1000000
chr14	1000001	2000000	30058	0.030058	1500000
chr14	1500001	2500000	34997	0.034997	2000000
chr14	2000001	3000000	32955	0.032955	2500000
chr14	2500001	3500000	41002	0.041002	3000000
