Chromosome	Start	End	Overlap	density	midpoint
chr12	45000001	46000000	389548	0.389548	45500000
chr12	45500001	46500000	374505	0.374505	46000000
chr12	46000001	47000000	372237	0.372237	46500000
chr12	46500001	47500000	381143	0.381143	47000000
chr12	47000001	48000000	388158	0.388158	47500000
chr12	47500001	48500000	356356	0.356356	48000000
chr12	48000001	49000000	339104	0.339104	48500000
chr12	48500001	49500000	356496	0.356496	49000000
chr12	49000001	50000000	349471	0.349471	49500000
chr12	49500001	50500000	328115	0.328115	50000000
chr12	50000001	51000000	333363	0.333363	50500000
chr12	50500001	51500000	438767	0.438767	51000000
chr12	51000001	52000000	513869	0.513869	51500000
chr12	51500001	52500000	487211	0.487211	52000000
chr12	52000001	53000000	427460	0.42746	52500000
chr12	52500001	53500000	390526	0.390526	53000000
chr12	53000001	54000000	426032	0.426032	53500000
chr12	53500001	54500000	375261	0.375261	54000000
chr12	54000001	55000000	289699	0.289699	54500000
chr12	54500001	55500000	285179	0.285179	55000000
chr12	55000001	56000000	297771	0.297771	55500000
chr12	55500001	56500000	297809	0.297809	56000000
chr12	56000001	57000000	294766	0.294766	56500000
chr12	56500001	57500000	263290	0.26329	57000000
chr12	57000001	58000000	243720	0.24372	57500000
chr12	57500001	58500000	204321	0.204321	58000000
chr12	58000001	59000000	161879	0.161879	58500000
chr12	58500001	59500000	246675	0.246675	59000000
chr12	59000001	60000000	328619	0.328619	59500000
chr12	59500001	60500000	348603	0.348603	60000000
chr12	60000001	61000000	309393	0.309393	60500000
chr12	60500001	61500000	407027	0.407027	61000000
chr12	61000001	62000000	478345	0.478345	61500000
chr12	61500001	62500000	437457	0.437457	62000000
chr12	62000001	63000000	470645	0.470645	62500000
chr12	62500001	63500000	435293	0.435293	63000000
chr12	63000001	64000000	403191	0.403191	63500000
chr12	63500001	64500000	438517	0.438517	64000000
chr12	64000001	65000000	464793	0.464793	64500000
chr12	64500001	65500000	433164	0.433164	65000000
chr12	65000001	66000000	294080	0.29408	65500000
chr12	65500001	66500000	253083	0.253083	66000000
chr12	66000001	67000000	310751	0.310751	66500000
chr12	66500001	67500000	308151	0.308151	67000000
chr12	67000001	68000000	368742	0.368742	67500000
chr12	67500001	68500000	447306	0.447306	68000000
chr12	68000001	69000000	433572	0.433572	68500000
chr12	68500001	69500000	365050	0.36505	69000000
chr12	69000001	70000000	299144	0.299144	69500000
chr12	69500001	70500000	284013	0.284013	70000000
chr12	70000001	71000000	300943	0.300943	70500000
chr12	70500001	71500000	309035	0.309035	71000000
chr12	71000001	72000000	410762	0.410762	71500000
chr12	71500001	72500000	418026	0.418026	72000000
chr12	72000001	73000000	338097	0.338097	72500000
chr12	72500001	73500000	431029	0.431029	73000000
chr12	73000001	74000000	445034	0.445034	73500000
chr12	73500001	74500000	460664	0.460664	74000000
chr12	74000001	75000000	504176	0.504176	74500000
chr12	74500001	75500000	454813	0.454813	75000000
chr12	75000001	76000000	356245	0.356245	75500000
chr12	75500001	76500000	324991	0.324991	76000000
chr12	76000001	77000000	405983	0.405983	76500000
chr12	76500001	77500000	430721	0.430721	77000000
chr12	77000001	78000000	431094	0.431094	77500000
chr12	77500001	78500000	394496	0.394496	78000000
chr12	78000001	79000000	382136	0.382136	78500000
chr12	78500001	79500000	433536	0.433536	79000000
chr12	79000001	80000000	381338	0.381338	79500000
chr12	79500001	80500000	380158	0.380158	80000000
chr12	80000001	81000000	499169	0.499169	80500000
chr12	80500001	81500000	518879	0.518879	81000000
chr12	81000001	82000000	446732	0.446732	81500000
chr12	81500001	82500000	441667	0.441667	82000000
chr12	82000001	83000000	486602	0.486602	82500000
chr12	82500001	83500000	400623	0.400623	83000000
chr12	83000001	84000000	410100	0.4101	83500000
chr12	83500001	84500000	534507	0.534507	84000000
chr12	84000001	85000000	602335	0.602335	84500000
chr12	84500001	85500000	490274	0.490274	85000000
chr12	85000001	86000000	330803	0.330803	85500000
chr12	85500001	86500000	350899	0.350899	86000000
chr12	86000001	87000000	393795	0.393795	86500000
chr12	86500001	87500000	335614	0.335614	87000000
chr12	87000001	88000000	363698	0.363698	87500000
chr12	87500001	88500000	381089	0.381089	88000000
chr12	88000001	89000000	379940	0.37994	88500000
chr12	88500001	89500000	451838	0.451838	89000000
chr12	89000001	90000000	417317	0.417317	89500000
chr12	89500001	90500000	355514	0.355514	90000000
chr12	90000001	91000000	419625	0.419625	90500000
chr12	90500001	91500000	558926	0.558926	91000000
chr12	91000001	92000000	498493	0.498493	91500000
chr12	91500001	92500000	468545	0.468545	92000000
chr12	92000001	93000000	512919	0.512919	92500000
chr12	92500001	93500000	426501	0.426501	93000000
chr12	93000001	94000000	347199	0.347199	93500000
chr12	93500001	94500000	332013	0.332013	94000000
chr12	94000001	95000000	357914	0.357914	94500000
chr12	94500001	95500000	420645	0.420645	95000000
chr12	95000001	96000000	429004	0.429004	95500000
chr12	95500001	96500000	422067	0.422067	96000000
chr12	96000001	97000000	446282	0.446282	96500000
chr12	96500001	97500000	436649	0.436649	97000000
chr12	97000001	98000000	393021	0.393021	97500000
chr12	97500001	98500000	456642	0.456642	98000000
chr12	98000001	99000000	478458	0.478458	98500000
chr12	98500001	99500000	377101	0.377101	99000000
chr12	99000001	100000000	432506	0.432506	99500000
chr12	99500001	100500000	476064	0.476064	100000000
chr12	100000001	101000000	483058	0.483058	100500000
chr12	100500001	101500000	490111	0.490111	101000000
chr12	101000001	102000000	449406	0.449406	101500000
chr12	101500001	102500000	447867	0.447867	102000000
chr12	102000001	103000000	480826	0.480826	102500000
chr12	102500001	103500000	455149	0.455149	103000000
chr12	103000001	104000000	437536	0.437536	103500000
chr12	103500001	104500000	446393	0.446393	104000000
chr12	104000001	105000000	385307	0.385307	104500000
chr12	104500001	105500000	456767	0.456767	105000000
chr12	105000001	106000000	540984	0.540984	105500000
chr12	105500001	106500000	485504	0.485504	106000000
chr12	106000001	107000000	488098	0.488098	106500000
chr12	106500001	107500000	455384	0.455384	107000000
chr12	107000001	108000000	430143	0.430143	107500000
chr12	107500001	108500000	468769	0.468769	108000000
chr12	108000001	109000000	471773	0.471773	108500000
chr12	108500001	109500000	470338	0.470338	109000000
chr12	109000001	110000000	450535	0.450535	109500000
chr12	109500001	110500000	454172	0.454172	110000000
chr12	110000001	111000000	472408	0.472408	110500000
chr12	110500001	111500000	448724	0.448724	111000000
chr12	111000001	112000000	365520	0.36552	111500000
chr12	111500001	112500000	327165	0.327165	112000000
chr12	112000001	113000000	438525	0.438525	112500000
chr12	112500001	113500000	510887	0.510887	113000000
chr12	113000001	114000000	513239	0.513239	113500000
chr12	113500001	114500000	535603	0.535603	114000000
chr12	114000001	115000000	512004	0.512004	114500000
chr12	114500001	115500000	504978	0.504978	115000000
chr12	115000001	116000000	406102	0.406102	115500000
chr12	115500001	116500000	436682	0.436682	116000000
chr12	116000001	117000000	544014	0.544014	116500000
chr12	116500001	117500000	496847	0.496847	117000000
chr12	117000001	118000000	473375	0.473375	117500000
chr12	117500001	118500000	501611	0.501611	118000000
chr12	118000001	119000000	513803	0.513803	118500000
chr12	118500001	119500000	548800	0.5488	119000000
chr12	119000001	120000000	663740	0.66374	119500000
chr12	119500001	120500000	726947	0.726947	120000000
chr12	120000001	121000000	676865	0.676865	120500000
chr12	120500001	121500000	660681	0.660681	121000000
chr12	121000001	122000000	674289	0.674289	121500000
chr12	121500001	122500000	649050	0.64905	122000000
chr12	122000001	123000000	589663	0.589663	122500000
chr13	1	1000000	584764	0.584764	500000
chr13	500001	1500000	461987	0.461987	1000000
chr13	1000001	2000000	487104	0.487104	1500000
chr13	1500001	2500000	485094	0.485094	2000000
chr13	2000001	3000000	419301	0.419301	2500000
chr13	2500001	3500000	495880	0.49588	3000000
chr13	3000001	4000000	527736	0.527736	3500000
chr13	3500001	4500000	447129	0.447129	4000000
chr13	4000001	5000000	448419	0.448419	4500000
chr13	4500001	5500000	414136	0.414136	5000000
chr13	5000001	6000000	310773	0.310773	5500000
chr13	5500001	6500000	351178	0.351178	6000000
chr13	6000001	7000000	469261	0.469261	6500000
chr13	6500001	7500000	496259	0.496259	7000000
chr13	7000001	8000000	464146	0.464146	7500000
chr13	7500001	8500000	466158	0.466158	8000000
chr13	8000001	9000000	465733	0.465733	8500000
chr13	8500001	9500000	371565	0.371565	9000000
chr13	9000001	10000000	283082	0.283082	9500000
chr13	9500001	10500000	379418	0.379418	10000000
chr13	10000001	11000000	473380	0.47338	10500000
chr13	10500001	11500000	440170	0.44017	11000000
chr13	11000001	12000000	406299	0.406299	11500000
chr13	11500001	12500000	423549	0.423549	12000000
chr13	12000001	13000000	499289	0.499289	12500000
chr13	12500001	13500000	570375	0.570375	13000000
chr13	13000001	14000000	584764	0.584764	13500000
chr13	13500001	14500000	573387	0.573387	14000000
chr13	14000001	15000000	629391	0.629391	14500000
chr13	14500001	15500000	577758	0.577758	15000000
chr13	15000001	16000000	437149	0.437149	15500000
chr13	15500001	16500000	369130	0.36913	16000000
chr13	16000001	17000000	341882	0.341882	16500000
chr13	16500001	17500000	461447	0.461447	17000000
chr13	17000001	18000000	533195	0.533195	17500000
chr13	17500001	18500000	363733	0.363733	18000000
chr13	18000001	19000000	247812	0.247812	18500000
chr13	18500001	19500000	314478	0.314478	19000000
chr13	19000001	20000000	377070	0.37707	19500000
chr13	19500001	20500000	401335	0.401335	20000000
chr13	20000001	21000000	466182	0.466182	20500000
chr13	20500001	21500000	510200	0.5102	21000000
chr13	21000001	22000000	450569	0.450569	21500000
chr13	21500001	22500000	461174	0.461174	22000000
chr13	22000001	23000000	455852	0.455852	22500000
chr13	22500001	23500000	397969	0.397969	23000000
chr13	23000001	24000000	447664	0.447664	23500000
chr13	23500001	24500000	449158	0.449158	24000000
chr13	24000001	25000000	409084	0.409084	24500000
chr13	24500001	25500000	408622	0.408622	25000000
chr13	25000001	26000000	431347	0.431347	25500000
chr13	25500001	26500000	424606	0.424606	26000000
chr13	26000001	27000000	391441	0.391441	26500000
chr13	26500001	27500000	380282	0.380282	27000000
chr13	27000001	28000000	331691	0.331691	27500000
chr13	27500001	28500000	291820	0.29182	28000000
chr13	28000001	29000000	404108	0.404108	28500000
chr13	28500001	29500000	448018	0.448018	29000000
chr13	29000001	30000000	298169	0.298169	29500000
chr13	29500001	30500000	258191	0.258191	30000000
chr13	30000001	31000000	287078	0.287078	30500000
chr13	30500001	31500000	327245	0.327245	31000000
chr13	31000001	32000000	386329	0.386329	31500000
chr13	31500001	32500000	376354	0.376354	32000000
chr13	32000001	33000000	362923	0.362923	32500000
chr13	32500001	33500000	394464	0.394464	33000000
chr13	33000001	34000000	430249	0.430249	33500000
chr13	33500001	34500000	396228	0.396228	34000000
chr13	34000001	35000000	405274	0.405274	34500000
chr13	34500001	35500000	440228	0.440228	35000000
chr13	35000001	36000000	359009	0.359009	35500000
chr13	35500001	36500000	363642	0.363642	36000000
chr13	36000001	37000000	452100	0.4521	36500000
chr13	36500001	37500000	447771	0.447771	37000000
chr13	37000001	38000000	446447	0.446447	37500000
chr13	37500001	38500000	518682	0.518682	38000000
chr13	38000001	39000000	508920	0.50892	38500000
chr13	38500001	39500000	427823	0.427823	39000000
chr13	39000001	40000000	408551	0.408551	39500000
chr13	39500001	40500000	537304	0.537304	40000000
chr13	40000001	41000000	623542	0.623542	40500000
chr13	40500001	41500000	501285	0.501285	41000000
chr13	41000001	42000000	405305	0.405305	41500000
chr13	41500001	42500000	427411	0.427411	42000000
chr13	42000001	43000000	568052	0.568052	42500000
chr13	42500001	43500000	572263	0.572263	43000000
chr13	43000001	44000000	433384	0.433384	43500000
chr13	43500001	44500000	433789	0.433789	44000000
chr13	44000001	45000000	480278	0.480278	44500000
chr13	44500001	45500000	473494	0.473494	45000000
chr13	45000001	46000000	441132	0.441132	45500000
chr13	45500001	46500000	444905	0.444905	46000000
chr13	46000001	47000000	436559	0.436559	46500000
chr13	46500001	47500000	387419	0.387419	47000000
chr13	47000001	48000000	311249	0.311249	47500000
chr13	47500001	48500000	309301	0.309301	48000000
chr13	48000001	49000000	329026	0.329026	48500000
chr13	48500001	49500000	230444	0.230444	49000000
chr13	49000001	50000000	260863	0.260863	49500000
chr13	49500001	50500000	319189	0.319189	50000000
chr13	50000001	51000000	401156	0.401156	50500000
chr13	50500001	51500000	434867	0.434867	51000000
chr13	51000001	52000000	365860	0.36586	51500000
chr13	51500001	52500000	389626	0.389626	52000000
chr13	52000001	53000000	411933	0.411933	52500000
chr13	52500001	53500000	437226	0.437226	53000000
chr13	53000001	54000000	433757	0.433757	53500000
chr13	53500001	54500000	443321	0.443321	54000000
chr13	54000001	55000000	445833	0.445833	54500000
chr13	54500001	55500000	426968	0.426968	55000000
chr13	55000001	56000000	451822	0.451822	55500000
chr13	55500001	56500000	397749	0.397749	56000000
chr13	56000001	57000000	346991	0.346991	56500000
chr13	56500001	57500000	400792	0.400792	57000000
chr13	57000001	58000000	451548	0.451548	57500000
chr13	57500001	58500000	541446	0.541446	58000000
chr13	58000001	59000000	501350	0.50135	58500000
chr13	58500001	59500000	442825	0.442825	59000000
chr13	59000001	60000000	595045	0.595045	59500000
chr13	59500001	60500000	637803	0.637803	60000000
chr13	60000001	61000000	576489	0.576489	60500000
chr13	60500001	61500000	570653	0.570653	61000000
chr13	61000001	62000000	554597	0.554597	61500000
chr13	61500001	62500000	464721	0.464721	62000000
chr13	62000001	63000000	391592	0.391592	62500000
chr13	62500001	63500000	424722	0.424722	63000000
chr13	63000001	64000000	494356	0.494356	63500000
chr13	63500001	64500000	472098	0.472098	64000000
chr13	64000001	65000000	433099	0.433099	64500000
chr13	64500001	65500000	464014	0.464014	65000000
chr13	65000001	66000000	444929	0.444929	65500000
chr13	65500001	66500000	479144	0.479144	66000000
chr13	66000001	67000000	481036	0.481036	66500000
chr13	66500001	67500000	464271	0.464271	67000000
chr13	67000001	68000000	494844	0.494844	67500000
chr13	67500001	68500000	480707	0.480707	68000000
chr13	68000001	69000000	462274	0.462274	68500000
chr13	68500001	69500000	470544	0.470544	69000000
chr13	69000001	70000000	494028	0.494028	69500000
chr13	69500001	70500000	510134	0.510134	70000000
chr13	70000001	71000000	483074	0.483074	70500000
chr13	70500001	71500000	441927	0.441927	71000000
chr13	71000001	72000000	424077	0.424077	71500000
chr13	71500001	72500000	345881	0.345881	72000000
chr13	72000001	73000000	333309	0.333309	72500000
chr13	72500001	73500000	346523	0.346523	73000000
chr13	73000001	74000000	333563	0.333563	73500000
chr13	73500001	74500000	370770	0.37077	74000000
chr13	74000001	75000000	479184	0.479184	74500000
chr13	74500001	75500000	495766	0.495766	75000000
chr13	75000001	76000000	369466	0.369466	75500000
chr13	75500001	76500000	280751	0.280751	76000000
chr13	76000001	77000000	295314	0.295314	76500000
chr13	76500001	77500000	362858	0.362858	77000000
chr13	77000001	78000000	449178	0.449178	77500000
chr13	77500001	78500000	512338	0.512338	78000000
chr13	78000001	79000000	521784	0.521784	78500000
chr13	78500001	79500000	508429	0.508429	79000000
chr13	79000001	80000000	404141	0.404141	79500000
chr13	79500001	80500000	360024	0.360024	80000000
chr13	80000001	81000000	379647	0.379647	80500000
chr13	80500001	81500000	341515	0.341515	81000000
chr13	81000001	82000000	370832	0.370832	81500000
chr13	81500001	82500000	450712	0.450712	82000000
chr13	82000001	83000000	510999	0.510999	82500000
chr13	82500001	83500000	500121	0.500121	83000000
chr13	83000001	84000000	386204	0.386204	83500000
chr13	83500001	84500000	340723	0.340723	84000000
chr13	84000001	85000000	383269	0.383269	84500000
chr13	84500001	85500000	438502	0.438502	85000000
chr13	85000001	86000000	430369	0.430369	85500000
chr13	85500001	86500000	325682	0.325682	86000000
chr13	86000001	87000000	331556	0.331556	86500000
chr13	86500001	87500000	348558	0.348558	87000000
chr13	87000001	88000000	311214	0.311214	87500000
chr13	87500001	88500000	332877	0.332877	88000000
chr13	88000001	89000000	391072	0.391072	88500000
chr13	88500001	89500000	386986	0.386986	89000000
chr13	89000001	90000000	323902	0.323902	89500000
chr13	89500001	90500000	319477	0.319477	90000000
chr13	90000001	91000000	435980	0.43598	90500000
chr13	90500001	91500000	488243	0.488243	91000000
chr13	91000001	92000000	412543	0.412543	91500000
chr13	91500001	92500000	371438	0.371438	92000000
chr13	92000001	93000000	479079	0.479079	92500000
chr13	92500001	93500000	479482	0.479482	93000000
chr13	93000001	94000000	389127	0.389127	93500000
chr13	93500001	94500000	451076	0.451076	94000000
chr13	94000001	95000000	466591	0.466591	94500000
chr13	94500001	95500000	436572	0.436572	95000000
chr13	95000001	96000000	390781	0.390781	95500000
chr13	95500001	96500000	324570	0.32457	96000000
chr13	96000001	97000000	361078	0.361078	96500000
chr13	96500001	97500000	412717	0.412717	97000000
chr13	97000001	98000000	391615	0.391615	97500000
chr13	97500001	98500000	350224	0.350224	98000000
chr13	98000001	99000000	343760	0.34376	98500000
chr13	98500001	99500000	425989	0.425989	99000000
chr13	99000001	100000000	468377	0.468377	99500000
chr13	99500001	100500000	427329	0.427329	100000000
chr13	100000001	101000000	390792	0.390792	100500000
chr13	100500001	101500000	362462	0.362462	101000000
chr13	101000001	102000000	304679	0.304679	101500000
chr13	101500001	102500000	345001	0.345001	102000000
chr13	102000001	103000000	387477	0.387477	102500000
chr13	102500001	103500000	343726	0.343726	103000000
chr13	103000001	104000000	338853	0.338853	103500000
chr13	103500001	104500000	394630	0.39463	104000000
chr13	104000001	105000000	380325	0.380325	104500000
chr13	104500001	105500000	298580	0.29858	105000000
chr13	105000001	106000000	335820	0.33582	105500000
chr13	105500001	106500000	373354	0.373354	106000000
chr13	106000001	107000000	342698	0.342698	106500000
chr13	106500001	107500000	378056	0.378056	107000000
chr13	107000001	108000000	427760	0.42776	107500000
chr13	107500001	108500000	443695	0.443695	108000000
chr13	108000001	109000000	392184	0.392184	108500000
chr13	108500001	109500000	328060	0.32806	109000000
chr13	109000001	110000000	362524	0.362524	109500000
chr13	109500001	110500000	377221	0.377221	110000000
chr13	110000001	111000000	354329	0.354329	110500000
chr13	110500001	111500000	351722	0.351722	111000000
chr13	111000001	112000000	383895	0.383895	111500000
chr13	111500001	112500000	359299	0.359299	112000000
chr13	112000001	113000000	304915	0.304915	112500000
chr13	112500001	113500000	344963	0.344963	113000000
chr13	113000001	114000000	414352	0.414352	113500000
chr13	113500001	114500000	373782	0.373782	114000000
chr13	114000001	115000000	348723	0.348723	114500000
chr13	114500001	115500000	454576	0.454576	115000000
chr13	115000001	116000000	408430	0.40843	115500000
chr13	115500001	116500000	281427	0.281427	116000000
chr13	116000001	117000000	267710	0.26771	116500000
chr13	116500001	117500000	283928	0.283928	117000000
chr13	117000001	118000000	327423	0.327423	117500000
chr13	117500001	118500000	537015	0.537015	118000000
chr13	118000001	119000000	559836	0.559836	118500000
chr13	118500001	119500000	412023	0.412023	119000000
chr13	119000001	120000000	564355	0.564355	119500000
chr13	119500001	120500000	706054	0.706054	120000000
chr13	120000001	121000000	625469	0.625469	120500000
chr13	120500001	121500000	609400	0.6094	121000000
chr14	1	1000000	541332	0.541332	500000
chr14	500001	1500000	489342	0.489342	1000000
chr14	1000001	2000000	469111	0.469111	1500000
chr14	1500001	2500000	476666	0.476666	2000000
chr14	2000001	3000000	510276	0.510276	2500000
chr14	2500001	3500000	529091	0.529091	3000000
chr14	3000001	4000000	494782	0.494782	3500000
chr14	3500001	4500000	402980	0.40298	4000000
chr14	4000001	5000000	388415	0.388415	4500000
chr14	4500001	5500000	417900	0.4179	5000000
chr14	5000001	6000000	405173	0.405173	5500000
chr14	5500001	6500000	411513	0.411513	6000000
chr14	6000001	7000000	462000	0.462	6500000
chr14	6500001	7500000	510055	0.510055	7000000
chr14	7000001	8000000	448357	0.448357	7500000
chr14	7500001	8500000	416806	0.416806	8000000
chr14	8000001	9000000	455263	0.455263	8500000
chr14	8500001	9500000	359782	0.359782	9000000
chr14	9000001	10000000	265147	0.265147	9500000
chr14	9500001	10500000	373883	0.373883	10000000
chr14	10000001	11000000	501264	0.501264	10500000
chr14	10500001	11500000	516468	0.516468	11000000
chr14	11000001	12000000	524360	0.52436	11500000
chr14	11500001	12500000	533413	0.533413	12000000
chr14	12000001	13000000	483225	0.483225	12500000
chr14	12500001	13500000	408742	0.408742	13000000
chr14	13000001	14000000	351379	0.351379	13500000
chr14	13500001	14500000	389193	0.389193	14000000
chr14	14000001	15000000	442589	0.442589	14500000
chr14	14500001	15500000	425482	0.425482	15000000
chr14	15000001	16000000	378669	0.378669	15500000
chr14	15500001	16500000	288470	0.28847	16000000
chr14	16000001	17000000	310853	0.310853	16500000
chr14	16500001	17500000	394845	0.394845	17000000
chr14	17000001	18000000	405334	0.405334	17500000
chr14	17500001	18500000	329030	0.32903	18000000
chr14	18000001	19000000	291279	0.291279	18500000
chr14	18500001	19500000	324205	0.324205	19000000
chr14	19000001	20000000	371175	0.371175	19500000
chr14	19500001	20500000	425553	0.425553	20000000
chr14	20000001	21000000	374860	0.37486	20500000
chr14	20500001	21500000	388300	0.3883	21000000
chr14	21000001	22000000	421413	0.421413	21500000
chr14	21500001	22500000	340837	0.340837	22000000
chr14	22000001	23000000	399216	0.399216	22500000
chr14	22500001	23500000	540021	0.540021	23000000
chr14	23000001	24000000	569573	0.569573	23500000
chr14	23500001	24500000	453450	0.45345	24000000
chr14	24000001	25000000	379745	0.379745	24500000
chr14	24500001	25500000	442523	0.442523	25000000
chr14	25000001	26000000	495322	0.495322	25500000
chr14	25500001	26500000	491977	0.491977	26000000
chr14	26000001	27000000	444839	0.444839	26500000
chr14	26500001	27500000	393862	0.393862	27000000
chr14	27000001	28000000	422506	0.422506	27500000
chr14	27500001	28500000	476698	0.476698	28000000
chr14	28000001	29000000	488310	0.48831	28500000
chr14	28500001	29500000	468888	0.468888	29000000
chr14	29000001	30000000	457525	0.457525	29500000
chr14	29500001	30500000	472086	0.472086	30000000
chr14	30000001	31000000	489221	0.489221	30500000
chr14	30500001	31500000	528752	0.528752	31000000
chr14	31000001	32000000	507162	0.507162	31500000
chr14	31500001	32500000	424317	0.424317	32000000
chr14	32000001	33000000	396313	0.396313	32500000
chr14	32500001	33500000	397831	0.397831	33000000
chr14	33000001	34000000	418941	0.418941	33500000
chr14	33500001	34500000	476194	0.476194	34000000
chr14	34000001	35000000	499128	0.499128	34500000
chr14	34500001	35500000	566398	0.566398	35000000
chr14	35000001	36000000	569681	0.569681	35500000
chr14	35500001	36500000	440830	0.44083	36000000
chr14	36000001	37000000	377807	0.377807	36500000
chr14	36500001	37500000	393939	0.393939	37000000
chr14	37000001	38000000	470508	0.470508	37500000
chr14	37500001	38500000	530848	0.530848	38000000
chr14	38000001	39000000	449621	0.449621	38500000
chr14	38500001	39500000	359090	0.35909	39000000
chr14	39000001	40000000	388760	0.38876	39500000
chr14	39500001	40500000	393141	0.393141	40000000
chr14	40000001	41000000	411489	0.411489	40500000
chr14	40500001	41500000	402729	0.402729	41000000
chr14	41000001	42000000	424036	0.424036	41500000
chr14	41500001	42500000	432512	0.432512	42000000
chr14	42000001	43000000	346950	0.34695	42500000
chr14	42500001	43500000	328813	0.328813	43000000
chr14	43000001	44000000	386839	0.386839	43500000
chr14	43500001	44500000	441076	0.441076	44000000
chr14	44000001	45000000	401359	0.401359	44500000
chr14	44500001	45500000	402514	0.402514	45000000
chr14	45000001	46000000	423701	0.423701	45500000
chr14	45500001	46500000	368166	0.368166	46000000
chr14	46000001	47000000	324302	0.324302	46500000
chr14	46500001	47500000	418339	0.418339	47000000
chr14	47000001	48000000	443268	0.443268	47500000
chr14	47500001	48500000	352089	0.352089	48000000
chr14	48000001	49000000	290863	0.290863	48500000
chr14	48500001	49500000	334003	0.334003	49000000
chr14	49000001	50000000	348275	0.348275	49500000
chr14	49500001	50500000	283361	0.283361	50000000
chr14	50000001	51000000	285914	0.285914	50500000
chr14	50500001	51500000	345545	0.345545	51000000
chr14	51000001	52000000	396226	0.396226	51500000
chr14	51500001	52500000	361944	0.361944	52000000
chr14	52000001	53000000	374186	0.374186	52500000
chr14	52500001	53500000	407479	0.407479	53000000
chr14	53000001	54000000	396886	0.396886	53500000
chr14	53500001	54500000	342069	0.342069	54000000
chr14	54000001	55000000	388052	0.388052	54500000
chr14	54500001	55500000	469023	0.469023	55000000
chr14	55000001	56000000	415699	0.415699	55500000
chr14	55500001	56500000	451985	0.451985	56000000
chr14	56000001	57000000	462553	0.462553	56500000
chr14	56500001	57500000	476824	0.476824	57000000
chr14	57000001	58000000	501219	0.501219	57500000
chr14	57500001	58500000	495501	0.495501	58000000
chr14	58000001	59000000	536960	0.53696	58500000
chr14	58500001	59500000	584221	0.584221	59000000
chr14	59000001	60000000	571781	0.571781	59500000
chr14	59500001	60500000	530549	0.530549	60000000
chr14	60000001	61000000	533436	0.533436	60500000
chr14	60500001	61500000	509332	0.509332	61000000
chr14	61000001	62000000	507665	0.507665	61500000
chr14	61500001	62500000	471899	0.471899	62000000
chr14	62000001	63000000	401867	0.401867	62500000
chr14	62500001	63500000	362831	0.362831	63000000
chr14	63000001	64000000	428862	0.428862	63500000
chr14	63500001	64500000	446261	0.446261	64000000
chr14	64000001	65000000	472405	0.472405	64500000
chr14	64500001	65500000	497687	0.497687	65000000
chr14	65000001	66000000	429125	0.429125	65500000
chr14	65500001	66500000	395813	0.395813	66000000
chr14	66000001	67000000	424905	0.424905	66500000
chr14	66500001	67500000	488020	0.48802	67000000
chr14	67000001	68000000	505632	0.505632	67500000
chr14	67500001	68500000	457137	0.457137	68000000
chr14	68000001	69000000	418953	0.418953	68500000
chr14	68500001	69500000	484005	0.484005	69000000
chr14	69000001	70000000	546484	0.546484	69500000
chr14	69500001	70500000	483422	0.483422	70000000
chr14	70000001	71000000	407233	0.407233	70500000
chr14	70500001	71500000	378736	0.378736	71000000
chr14	71000001	72000000	354654	0.354654	71500000
chr14	71500001	72500000	396271	0.396271	72000000
chr14	72000001	73000000	357571	0.357571	72500000
chr14	72500001	73500000	303610	0.30361	73000000
chr14	73000001	74000000	375967	0.375967	73500000
chr14	73500001	74500000	450826	0.450826	74000000
chr14	74000001	75000000	474067	0.474067	74500000
chr14	74500001	75500000	493265	0.493265	75000000
chr14	75000001	76000000	483876	0.483876	75500000
chr14	75500001	76500000	435050	0.43505	76000000
chr14	76000001	77000000	438362	0.438362	76500000
chr14	76500001	77500000	467184	0.467184	77000000
chr14	77000001	78000000	496735	0.496735	77500000
chr14	77500001	78500000	521122	0.521122	78000000
chr14	78000001	79000000	480814	0.480814	78500000
chr14	78500001	79500000	475295	0.475295	79000000
chr14	79000001	80000000	417573	0.417573	79500000
chr14	79500001	80500000	388271	0.388271	80000000
chr14	80000001	81000000	434703	0.434703	80500000
chr14	80500001	81500000	441404	0.441404	81000000
chr14	81000001	82000000	403644	0.403644	81500000
chr14	81500001	82500000	371870	0.37187	82000000
chr14	82000001	83000000	369480	0.36948	82500000
chr14	82500001	83500000	359795	0.359795	83000000
chr14	83000001	84000000	354002	0.354002	83500000
chr14	83500001	84500000	335792	0.335792	84000000
chr14	84000001	85000000	326875	0.326875	84500000
chr14	84500001	85500000	387594	0.387594	85000000
chr14	85000001	86000000	436924	0.436924	85500000
chr14	85500001	86500000	504665	0.504665	86000000
chr14	86000001	87000000	577325	0.577325	86500000
chr14	86500001	87500000	551167	0.551167	87000000
chr14	87000001	88000000	506399	0.506399	87500000
chr14	87500001	88500000	501255	0.501255	88000000
chr14	88000001	89000000	452056	0.452056	88500000
chr14	88500001	89500000	301442	0.301442	89000000
chr14	89000001	90000000	284653	0.284653	89500000
chr14	89500001	90500000	351920	0.35192	90000000
chr14	90000001	91000000	376528	0.376528	90500000
chr14	90500001	91500000	343128	0.343128	91000000
chr14	91000001	92000000	323868	0.323868	91500000
chr14	91500001	92500000	305731	0.305731	92000000
chr14	92000001	93000000	305771	0.305771	92500000
